timeInstance, accX, accY, accZ, gyroX, gyroY, gyroZ, temp
6023908, 0.019531, -0.017578, 0.912354, 2.134146, -1.097561, -0.243902, 33.141762
6025541, 0.017334, -0.018555, 0.909668, 2.256098, -1.036585, -0.182927, 33.094704
6027174, 0.022461, -0.016846, 0.913330, 2.134146, -1.158537, -0.060976, 33.047646
6028808, 0.018066, -0.012939, 0.908691, 2.134146, -1.036585, -0.060976, 33.094704
6030441, 0.018311, -0.014893, 0.907959, 2.073171, -0.975610, -0.182927, 33.235882
6032075, 0.019775, -0.017090, 0.911621, 1.951220, -1.219512, -0.182927, 33.094704
6033708, 0.022217, -0.016602, 0.907471, 1.951220, -1.158537, -0.243902, 33.047646
6035341, 0.015625, -0.016602, 0.913086, 2.134146, -1.158537, -0.121951, 33.094704
6036975, 0.019531, -0.017578, 0.913574, 2.134146, -1.219512, -0.243902, 33.141762
6038615, 0.021973, -0.015137, 0.910400, 2.134146, -1.158537, -0.243902, 33.188824
6040248, 0.017578, -0.017578, 0.907715, 2.256098, -0.975610, -0.121951, 33.047646
6041882, 0.016602, -0.016602, 0.913330, 2.195122, -1.036585, -0.243902, 33.188824
6043516, 0.028809, -0.018311, 0.914062, 2.073171, -1.097561, -0.365854, 33.188824
6045149, 0.023193, -0.017090, 0.916992, 2.134146, -1.158537, -0.243902, 33.141762
6046782, 0.023193, -0.020508, 0.914551, 2.012195, -1.036585, -0.365854, 33.094704
6048416, 0.017578, -0.018066, 0.916992, 2.012195, -0.975610, -0.304878, 33.094704
6050049, 0.025879, -0.017090, 0.910889, 2.195122, -1.158537, -0.121951, 33.094704
6051683, 0.022949, -0.017822, 0.911133, 2.073171, -1.280488, -0.243902, 33.047646
6053316, 0.018799, -0.014893, 0.910156, 2.195122, -1.158537, -0.182927, 33.094704
6054949, 0.017334, -0.019043, 0.917236, 2.256098, -0.975610, -0.243902, 33.141762
6056583, 0.019531, -0.017334, 0.916260, 2.134146, -0.975610, -0.182927, 33.094704
6058216, 0.016602, -0.016602, 0.912109, 2.012195, -0.853659, -0.121951, 33.141762
6059850, 0.024414, -0.017578, 0.915283, 2.195122, -1.158537, -0.243902, 33.188824
6061483, 0.013916, -0.018555, 0.923584, 2.195122, -1.097561, -0.121951, 33.047646
6063117, 0.023926, -0.019043, 0.911865, 2.073171, -1.158537, -0.243902, 33.094704
6064751, 0.015137, -0.020508, 0.912354, 2.317073, -1.158537, -0.243902, 33.141762
6066384, 0.016602, -0.019287, 0.918945, 2.317073, -1.036585, 0.000000, 33.094704
6068007, 0.017334, -0.022949, 0.906738, 2.134146, -1.097561, -0.243902, 33.141762
6069641, 0.016113, -0.019531, 0.910400, 2.012195, -1.158537, -0.182927, 33.094704
6071274, 0.020508, -0.019043, 0.914551, 2.134146, -1.158537, -0.243902, 33.141762
6072908, 0.022949, -0.020020, 0.912842, 2.134146, -1.036585, -0.243902, 33.094704
6074541, 0.018066, -0.017822, 0.920654, 2.195122, -1.097561, -0.243902, 33.094704
6076174, 0.015381, -0.014648, 0.920654, 2.317073, -0.975610, -0.365854, 33.141762
6077808, 0.013428, -0.014893, 0.915283, 2.195122, -1.036585, -0.304878, 33.094704
6079441, 0.022949, -0.020508, 0.914551, 2.012195, -1.097561, -0.121951, 33.188824
6081075, 0.021484, -0.020020, 0.921631, 2.195122, -0.975610, -0.182927, 33.094704
6082708, 0.016602, -0.019287, 0.919922, 2.195122, -0.914634, -0.182927, 33.141762
6084341, 0.017090, -0.017822, 0.912598, 2.195122, -1.036585, -0.304878, 33.094704
6085975, 0.017090, -0.013184, 0.925537, 2.134146, -1.036585, -0.243902, 33.047646
6087615, 0.018311, -0.011475, 0.915771, 2.195122, -0.975610, -0.060976, 33.094704
6089248, 0.020508, -0.019775, 0.918945, 2.134146, -1.097561, -0.304878, 33.047646
6090882, 0.016357, -0.013672, 0.912598, 2.256098, -0.975610, -0.182927, 33.094704
6092516, 0.021484, -0.016846, 0.906738, 2.317073, -1.158537, -0.182927, 33.141762
6094149, 0.024658, -0.018799, 0.915527, 2.195122, -1.402439, -0.243902, 33.094704
6095782, 0.018799, -0.022705, 0.917480, 2.195122, -0.914634, -0.304878, 33.047646
6097416, 0.026367, -0.021240, 0.918457, 2.317073, -0.914634, -0.182927, 33.094704
6099049, 0.021484, -0.015625, 0.924561, 2.134146, -1.036585, -0.060976, 33.141762
6100683, 0.022705, -0.011963, 0.908447, 2.073171, -1.097561, -0.060976, 33.188824
6102316, 0.022217, -0.017578, 0.911133, 2.256098, -1.036585, -0.121951, 33.188824
6103949, 0.019043, -0.020508, 0.917480, 2.195122, -1.097561, -0.304878, 33.141762
6105583, 0.024414, -0.016357, 0.919434, 2.134146, -0.975610, -0.243902, 33.094704
6107216, 0.020020, -0.010742, 0.918945, 2.195122, -1.280488, -0.182927, 33.141762
6108850, 0.020752, -0.020996, 0.914062, 2.195122, -1.036585, -0.243902, 33.094704
6110483, 0.016846, -0.015137, 0.916748, 1.890244, -1.158537, -0.182927, 33.094704
6112117, 0.017334, -0.012207, 0.920410, 2.073171, -1.097561, -0.304878, 33.094704
6113751, 0.022217, -0.014648, 0.916016, 2.012195, -0.975610, -0.243902, 33.141762
6115384, 0.019287, -0.013672, 0.909424, 2.134146, -0.975610, -0.243902, 33.000587
6117007, 0.013184, -0.014893, 0.917480, 2.195122, -0.975610, -0.243902, 33.047646
6118641, 0.014893, -0.018066, 0.913086, 2.012195, -1.036585, -0.365854, 33.094704
6120274, 0.016357, -0.016846, 0.911377, 2.134146, -1.097561, -0.243902, 33.047646
6121908, 0.017334, -0.016357, 0.912842, 2.378049, -1.097561, -0.243902, 33.188824
6123541, 0.016602, -0.017090, 0.913086, 2.134146, -1.158537, -0.060976, 33.047646
6125174, 0.020752, -0.015625, 0.913818, 2.195122, -1.158537, -0.182927, 33.094704
6126808, 0.021484, -0.015137, 0.912598, 2.195122, -1.280488, -0.182927, 33.141762
6128441, 0.024658, -0.023193, 0.913574, 2.195122, -1.097561, -0.121951, 33.094704
6130075, 0.026855, -0.014893, 0.909424, 2.073171, -1.158537, -0.243902, 33.141762
6131708, 0.027344, -0.017090, 0.918945, 2.073171, -1.341463, -0.182927, 33.188824
6133341, 0.019287, -0.013672, 0.916504, 2.134146, -1.158537, -0.060976, 33.094704
6134975, 0.026367, -0.017578, 0.913086, 2.317073, -1.158537, -0.182927, 33.141762
6136615, 0.022461, -0.013428, 0.911865, 2.073171, -1.097561, -0.243902, 33.094704
6138248, 0.018799, -0.013184, 0.911621, 2.073171, -0.914634, -0.182927, 33.141762
6139882, 0.024170, -0.019043, 0.907715, 2.256098, -1.158537, -0.243902, 33.094704
6141516, 0.019043, -0.010986, 0.917969, 2.134146, -1.097561, -0.426829, 33.141762
6143149, 0.023193, -0.015869, 0.916748, 2.134146, -0.853659, -0.243902, 33.094704
6144782, 0.014648, -0.017334, 0.915283, 2.134146, -1.158537, -0.365854, 33.141762
6146416, 0.024170, -0.008301, 0.913086, 2.134146, -1.097561, -0.182927, 33.094704
6148049, 0.021484, -0.017578, 0.906250, 2.317073, -1.158537, -0.182927, 33.141762
6149683, 0.017822, -0.013184, 0.908691, 2.073171, -0.975610, -0.304878, 33.094704
6151316, 0.018311, -0.016602, 0.910645, 2.195122, -1.036585, -0.243902, 33.047646
6152949, 0.016846, -0.018066, 0.917480, 2.256098, -1.219512, -0.365854, 33.094704
6154583, 0.017090, -0.009521, 0.914307, 2.256098, -1.097561, -0.243902, 33.047646
6156216, 0.018555, -0.009521, 0.913330, 2.012195, -1.036585, 0.000000, 33.094704
6157850, 0.014160, -0.013672, 0.915527, 2.317073, -0.975610, -0.243902, 33.141762
6159483, 0.017334, -0.011475, 0.906982, 2.134146, -1.097561, -0.182927, 33.094704
6161117, 0.019043, -0.014893, 0.907959, 2.134146, -1.036585, -0.182927, 33.188824
6162751, 0.019043, -0.012451, 0.915771, 1.951220, -1.036585, -0.243902, 33.141762
6164384, 0.019287, -0.017090, 0.920166, 2.317073, -1.158537, -0.182927, 33.094704
6166007, 0.018311, -0.020264, 0.920898, 2.195122, -1.219512, -0.304878, 33.235882
6167641, 0.020752, -0.019043, 0.921875, 2.195122, -0.914634, -0.121951, 33.094704
6169274, 0.019775, -0.019287, 0.918701, 2.256098, -1.097561, -0.304878, 33.141762
6170908, 0.018799, -0.019775, 0.909912, 2.195122, -0.853659, -0.243902, 33.094704
6172541, 0.020020, -0.015625, 0.916016, 2.317073, -0.975610, -0.243902, 33.141762
6174174, 0.024170, -0.016113, 0.910156, 2.073171, -1.097561, -0.365854, 33.094704
6175808, 0.017822, -0.015381, 0.921631, 2.134146, -1.097561, -0.243902, 33.141762
6177441, 0.021240, -0.016602, 0.910889, 2.134146, -0.975610, -0.182927, 33.094704
6179075, 0.018555, -0.009521, 0.919434, 2.012195, -1.280488, -0.243902, 33.047646
6180708, 0.014893, -0.015625, 0.915283, 2.256098, -1.097561, -0.243902, 33.188824
6182341, 0.015869, -0.017578, 0.908447, 2.195122, -0.975610, -0.182927, 33.047646
6183975, 0.020020, -0.017822, 0.910645, 2.134146, -1.158537, -0.060976, 33.094704
6185615, 0.019287, -0.017334, 0.916748, 2.256098, -0.975610, -0.060976, 33.141762
6187248, 0.022949, -0.014648, 0.921143, 2.317073, -1.036585, -0.182927, 33.094704
6188882, 0.021240, -0.015381, 0.911621, 2.073171, -1.036585, -0.304878, 33.047646
6190516, 0.020264, -0.021240, 0.914551, 1.951220, -1.158537, -0.243902, 33.188824
6192149, 0.013672, -0.022217, 0.913330, 2.317073, -1.097561, -0.182927, 33.188824
6193782, 0.021240, -0.020996, 0.927246, 2.073171, -1.036585, -0.121951, 33.141762
6195416, 0.018311, -0.019531, 0.913574, 2.073171, -1.158537, -0.304878, 33.094704
6197049, 0.021240, -0.017334, 0.921631, 2.073171, -0.975610, -0.243902, 33.141762
6198683, 0.023438, -0.024902, 0.916016, 2.317073, -0.853659, -0.365854, 33.094704
6200316, 0.028320, -0.017334, 0.911133, 2.256098, -1.097561, -0.365854, 33.141762
6201949, 0.018066, -0.019043, 0.917969, 2.073171, -1.036585, -0.182927, 33.094704
6203583, 0.019287, -0.014893, 0.913574, 2.073171, -1.097561, -0.060976, 33.047646
6205216, 0.026123, -0.017578, 0.915527, 2.134146, -1.036585, -0.121951, 33.188824
6206850, 0.019531, -0.018066, 0.910156, 2.195122, -1.097561, -0.304878, 33.141762
6208483, 0.021484, -0.020264, 0.908936, 2.317073, -1.036585, -0.121951, 33.188824
6210117, 0.016602, -0.017578, 0.915527, 1.951220, -1.158537, -0.182927, 33.047646
6211751, 0.023682, -0.020020, 0.914795, 2.195122, -1.219512, -0.243902, 33.094704
6213384, 0.021240, -0.019287, 0.913574, 2.256098, -1.097561, -0.182927, 33.141762
6215007, 0.017822, -0.014404, 0.915039, 2.134146, -1.036585, 0.121951, 33.094704
6216641, 0.023193, -0.015625, 0.912598, 2.012195, -0.975610, -0.060976, 33.047646
6218274, 0.024658, -0.018799, 0.919189, 2.073171, -1.158537, -0.243902, 33.188824
6219908, 0.017578, -0.019287, 0.918213, 2.317073, -1.158537, -0.304878, 33.141762
6221541, 0.018799, -0.013184, 0.915771, 2.256098, -1.280488, -0.182927, 33.000587
6223174, 0.021729, -0.015137, 0.911621, 2.256098, -1.158537, -0.426829, 33.094704
6224808, 0.021240, -0.020508, 0.915039, 2.073171, -1.036585, -0.365854, 33.047646
6226441, 0.020020, -0.019775, 0.906006, 2.256098, -0.914634, -0.304878, 33.094704
6228075, 0.017334, -0.015869, 0.921875, 2.012195, -1.097561, -0.182927, 33.141762
6229708, 0.019043, -0.017090, 0.922119, 2.195122, -1.219512, -0.243902, 33.188824
6231341, 0.017578, -0.017822, 0.917725, 2.256098, -1.158537, 0.000000, 33.141762
6232975, 0.018555, -0.016357, 0.917480, 2.073171, -0.975610, 0.000000, 33.094704
6234615, 0.015381, -0.019531, 0.915039, 2.256098, -0.975610, -0.182927, 33.141762
6236248, 0.019287, -0.012695, 0.906250, 2.134146, -1.036585, -0.121951, 33.188824
6237882, 0.022461, -0.010742, 0.913330, 2.012195, -0.975610, -0.243902, 33.235882
6239516, 0.023438, -0.013428, 0.909180, 2.134146, -0.792683, -0.243902, 33.094704
6241149, 0.019775, -0.015869, 0.919678, 2.073171, -1.158537, -0.182927, 33.141762
6242782, 0.017334, -0.014404, 0.920654, 2.134146, -0.975610, -0.182927, 33.094704
6244416, 0.019043, -0.023193, 0.915039, 2.256098, -1.097561, 0.000000, 33.047646
6246049, 0.016113, -0.018555, 0.915039, 2.134146, -1.036585, -0.182927, 33.094704
6247683, 0.018311, -0.024414, 0.920410, 2.195122, -1.036585, -0.243902, 33.141762
6249316, 0.020996, -0.017822, 0.914795, 2.195122, -0.792683, -0.304878, 33.141762
6250949, 0.020020, -0.015137, 0.909180, 2.134146, -1.097561, -0.121951, 33.188824
6252583, 0.014160, -0.013916, 0.923096, 2.073171, -1.158537, -0.243902, 33.094704
6254216, 0.018311, -0.012939, 0.913086, 2.073171, -1.219512, -0.487805, 33.094704
6255850, 0.014160, -0.014648, 0.912598, 2.134146, -1.097561, -0.426829, 33.047646
6257483, 0.014404, -0.017334, 0.913086, 2.256098, -0.975610, -0.304878, 33.094704
6259117, 0.020508, -0.011963, 0.918701, 2.195122, -1.036585, -0.182927, 33.141762
6260751, 0.020264, -0.017334, 0.918945, 2.256098, -1.219512, -0.121951, 33.094704
6262384, 0.020264, -0.016602, 0.916260, 2.256098, -1.097561, -0.426829, 33.141762
6264007, 0.021973, -0.012451, 0.908936, 2.195122, -1.280488, -0.426829, 33.094704
6265641, 0.015137, -0.015381, 0.916992, 2.134146, -1.219512, -0.304878, 33.141762
6267274, 0.017578, -0.018555, 0.920166, 2.134146, -1.219512, -0.304878, 33.094704
6268908, 0.011230, -0.019043, 0.920166, 2.073171, -1.036585, -0.304878, 33.047646
6270541, 0.010986, -0.014893, 0.924316, 2.134146, -0.914634, -0.121951, 33.094704
6272174, 0.013916, -0.012207, 0.910400, 2.073171, -1.097561, 0.060976, 33.235882
6273808, 0.021240, -0.016846, 0.906250, 2.134146, -1.158537, 0.060976, 33.094704
6275441, 0.018799, -0.016113, 0.911377, 2.256098, -1.341463, -0.121951, 33.047646
6277075, 0.016113, -0.014893, 0.916504, 2.012195, -1.158537, -0.243902, 33.188824
6278708, 0.021729, -0.018799, 0.918945, 2.195122, -1.158537, -0.243902, 33.141762
6280341, 0.017090, -0.018799, 0.915283, 2.073171, -1.036585, -0.304878, 33.047646
6281975, 0.022461, -0.017822, 0.919922, 2.073171, -1.036585, -0.243902, 33.188824
6283615, 0.017090, -0.015381, 0.925781, 2.012195, -1.036585, 0.000000, 33.188824
6285248, 0.017334, -0.012451, 0.904785, 2.195122, -1.036585, -0.304878, 33.094704
6286882, 0.007324, -0.013916, 0.910156, 2.073171, -1.158537, -0.182927, 33.141762
6288516, 0.011963, -0.018066, 0.909668, 2.134146, -1.219512, -0.365854, 33.094704
6290149, 0.020020, -0.011230, 0.920654, 2.073171, -0.975610, -0.365854, 33.141762
6291782, 0.016357, -0.014648, 0.919678, 1.951220, -1.158537, -0.182927, 33.000587
6293416, 0.024902, -0.015869, 0.910645, 2.256098, -1.219512, -0.365854, 33.141762
6295049, 0.021729, -0.015137, 0.917969, 2.195122, -1.219512, -0.365854, 33.094704
6296683, 0.019043, -0.015137, 0.915283, 2.073171, -1.036585, -0.182927, 33.141762
6298316, 0.014893, -0.015137, 0.912354, 2.317073, -1.036585, -0.243902, 33.188824
6299949, 0.016602, -0.014648, 0.908691, 2.195122, -1.097561, -0.243902, 33.141762
6301583, 0.019287, -0.014404, 0.907471, 2.134146, -1.158537, -0.182927, 33.094704
6303216, 0.018799, -0.010986, 0.912109, 2.317073, -0.975610, -0.243902, 33.141762
6304850, 0.021240, -0.009033, 0.920166, 2.195122, -1.219512, -0.243902, 33.094704
6306483, 0.016846, -0.012939, 0.910645, 1.890244, -1.097561, -0.182927, 33.047646
6308117, 0.019287, -0.019287, 0.917480, 2.134146, -1.097561, 0.000000, 33.141762
6309751, 0.022949, -0.017822, 0.921387, 2.134146, -1.097561, -0.060976, 33.094704
6311384, 0.014404, -0.015381, 0.920166, 2.195122, -1.097561, -0.182927, 33.047646
6313007, 0.025879, -0.016602, 0.909912, 2.195122, -0.975610, 0.000000, 33.094704
6314641, 0.017334, -0.015381, 0.910889, 2.134146, -1.036585, -0.060976, 33.094704
6316274, 0.018555, -0.010742, 0.918213, 2.134146, -1.036585, -0.182927, 33.094704
6317908, 0.018311, -0.012207, 0.913086, 2.256098, -1.158537, -0.182927, 33.141762
6319541, 0.020508, -0.014404, 0.911865, 2.134146, -1.036585, -0.121951, 33.000587
6321174, 0.020508, -0.016602, 0.917969, 2.073171, -1.158537, -0.060976, 33.141762
6322808, 0.017822, -0.017090, 0.918945, 2.195122, -1.158537, -0.243902, 33.094704
6324441, 0.014160, -0.014648, 0.918213, 2.195122, -0.975610, -0.243902, 33.047646
6326075, 0.022461, -0.011963, 0.913330, 2.256098, -1.097561, -0.365854, 33.094704
6327708, 0.017090, -0.016602, 0.918457, 2.256098, -1.036585, -0.243902, 33.141762
6329341, 0.015137, -0.016602, 0.923828, 2.256098, -1.097561, -0.304878, 33.188824
6330975, 0.017822, -0.013672, 0.919678, 2.134146, -1.097561, -0.365854, 33.047646
6332615, 0.020752, -0.016357, 0.921387, 2.195122, -1.097561, -0.182927, 33.094704
6334248, 0.017334, -0.014893, 0.910156, 2.134146, -1.097561, -0.182927, 33.141762
6335882, 0.021729, -0.014404, 0.915283, 2.439024, -1.219512, -0.243902, 33.094704
6337516, 0.015625, -0.012451, 0.918945, 1.890244, -1.158537, -0.304878, 33.188824
6339149, 0.014160, -0.014893, 0.919922, 2.073171, -0.975610, -0.121951, 33.047646
6340782, 0.022705, -0.014648, 0.921631, 2.073171, -1.036585, -0.060976, 33.188824
6342416, 0.018799, -0.019775, 0.919922, 2.012195, -1.219512, -0.121951, 33.047646
6344049, 0.021484, -0.012695, 0.913086, 2.195122, -1.280488, -0.060976, 33.094704
6345683, 0.019775, -0.010010, 0.917480, 2.256098, -1.097561, -0.243902, 33.094704
6347316, 0.019775, -0.013672, 0.923096, 2.073171, -0.975610, -0.121951, 33.188824
6348949, 0.027100, -0.019775, 0.917725, 2.134146, -1.158537, -0.121951, 33.141762
6350583, 0.021484, -0.019531, 0.919434, 2.195122, -1.036585, -0.365854, 33.094704
6352216, 0.016357, -0.018799, 0.906982, 2.073171, -1.097561, -0.304878, 33.141762
6353850, 0.019775, -0.011475, 0.915283, 1.951220, -1.036585, -0.182927, 33.094704
6355483, 0.019287, -0.013916, 0.920166, 2.012195, -1.097561, -0.182927, 33.047646
6357117, 0.017090, -0.015869, 0.916992, 2.134146, -1.097561, -0.365854, 33.188824
6358751, 0.016846, -0.018066, 0.915771, 2.134146, -0.853659, -0.243902, 33.141762
6360384, 0.017578, -0.017090, 0.923340, 2.012195, -1.341463, -0.182927, 33.094704
6362007, 0.015381, -0.014648, 0.911621, 2.012195, -1.097561, -0.243902, 33.141762
6363641, 0.022461, -0.020752, 0.916260, 2.195122, -0.975610, -0.182927, 33.094704
6365274, 0.019287, -0.012939, 0.916260, 2.073171, -1.219512, -0.243902, 33.141762
6366908, 0.019775, -0.018555, 0.915283, 2.073171, -1.158537, -0.243902, 33.188824
6368541, 0.021729, -0.017090, 0.916260, 2.256098, -0.975610, -0.243902, 33.094704
6370174, 0.023438, -0.019287, 0.923828, 2.073171, -0.853659, -0.121951, 33.141762
6371808, 0.020020, -0.012451, 0.914551, 2.073171, -0.975610, -0.304878, 33.094704
6373441, 0.020996, -0.012695, 0.919922, 2.195122, -1.280488, -0.060976, 33.047646
6375075, 0.021240, -0.017090, 0.913574, 2.073171, -1.280488, -0.121951, 33.188824
6376708, 0.016113, -0.021484, 0.918945, 2.134146, -1.219512, -0.243902, 33.188824
6378341, 0.022461, -0.011719, 0.916992, 2.134146, -1.036585, -0.060976, 33.094704
6379975, 0.022461, -0.016846, 0.905762, 2.256098, -1.097561, -0.365854, 33.235882
6381615, 0.018555, -0.020264, 0.909424, 2.073171, -1.158537, -0.182927, 33.094704
6383248, 0.021240, -0.018066, 0.916504, 2.073171, -1.097561, -0.182927, 33.047646
6384882, 0.020508, -0.017334, 0.917236, 2.134146, -1.036585, -0.304878, 33.094704
6386516, 0.020508, -0.012451, 0.913818, 2.195122, -0.914634, -0.121951, 33.047646
6388149, 0.024170, -0.019531, 0.906006, 2.134146, -1.097561, 0.000000, 33.188824
6389782, 0.020752, -0.016113, 0.918213, 2.195122, -0.975610, -0.182927, 33.235882
6391416, 0.021729, -0.014648, 0.917969, 1.951220, -1.036585, -0.365854, 33.094704
6393049, 0.019775, -0.015137, 0.911377, 2.073171, -1.158537, -0.365854, 33.141762
6394683, 0.022949, -0.014404, 0.921631, 2.195122, -1.158537, -0.060976, 33.094704
6396316, 0.026367, -0.017578, 0.910645, 2.256098, -1.280488, -0.182927, 33.094704
6397949, 0.016846, -0.016846, 0.912354, 2.134146, -1.036585, -0.243902, 33.047646
6399583, 0.020020, -0.012451, 0.912842, 2.134146, -0.975610, -0.121951, 33.188824
6401216, 0.018799, -0.019775, 0.910889, 2.134146, -1.280488, -0.365854, 33.141762
6402850, 0.020752, -0.018799, 0.914795, 2.134146, -1.280488, -0.426829, 33.094704
6404483, 0.015625, -0.019531, 0.919434, 2.256098, -1.097561, -0.365854, 33.141762
6406117, 0.018311, -0.016602, 0.916260, 2.134146, -1.097561, -0.243902, 33.188824
6407751, 0.021240, -0.016113, 0.916992, 2.134146, -1.097561, -0.243902, 33.047646
6409384, 0.017578, -0.012451, 0.914795, 2.073171, -1.036585, -0.304878, 33.188824
6411007, 0.022705, -0.018066, 0.912354, 2.134146, -0.853659, 0.000000, 33.141762
6412641, 0.022705, -0.018066, 0.926025, 2.256098, -1.097561, -0.060976, 33.094704
6414274, 0.020508, -0.019043, 0.927979, 2.134146, -1.158537, -0.121951, 33.047646
6415908, 0.016357, -0.023193, 0.919434, 2.073171, -1.158537, 0.000000, 33.188824
6417541, 0.019043, -0.018555, 0.924561, 2.256098, -1.097561, -0.060976, 33.141762
6419174, 0.027344, -0.010742, 0.912109, 2.195122, -1.036585, -0.304878, 33.188824
6420808, 0.020508, -0.013916, 0.916748, 2.073171, -0.853659, -0.182927, 33.141762
6422441, 0.022217, -0.013916, 0.910400, 2.012195, -1.097561, -0.121951, 33.094704
6424075, 0.017334, -0.015137, 0.910156, 2.317073, -1.219512, -0.243902, 33.047646
6425708, 0.018799, -0.014404, 0.912354, 2.195122, -1.097561, -0.243902, 33.188824
6427341, 0.020752, -0.014160, 0.915039, 2.134146, -0.975610, -0.243902, 33.094704
6428975, 0.015625, -0.016113, 0.916992, 2.195122, -0.975610, -0.121951, 33.141762
6430615, 0.020752, -0.015625, 0.913818, 2.073171, -0.975610, -0.304878, 33.000587
6432248, 0.018555, -0.019043, 0.920898, 2.134146, -1.036585, -0.060976, 33.141762
6433882, 0.021240, -0.012695, 0.901123, 2.073171, -1.219512, -0.304878, 33.188824
6435516, 0.021240, -0.014404, 0.905029, 2.256098, -1.097561, -0.304878, 33.047646
6437149, 0.019531, -0.015625, 0.904297, 2.195122, -0.853659, -0.243902, 33.188824
6438782, 0.021240, -0.013672, 0.916992, 2.195122, -1.036585, -0.304878, 33.141762
6440416, 0.018066, -0.015137, 0.915527, 1.951220, -1.219512, -0.060976, 33.188824
6442049, 0.022217, -0.016602, 0.919678, 2.195122, -1.097561, -0.121951, 33.047646
6443683, 0.019043, -0.013916, 0.913086, 2.073171, -1.158537, -0.243902, 33.094704
6445316, 0.024658, -0.014893, 0.913818, 2.195122, -1.158537, -0.243902, 33.047646
6446949, 0.019043, -0.015137, 0.919678, 2.073171, -1.158537, -0.121951, 33.094704
6448583, 0.022461, -0.014160, 0.918213, 2.195122, -1.219512, -0.182927, 33.141762
6450216, 0.021484, -0.014648, 0.917969, 2.134146, -1.219512, -0.182927, 33.094704
6451850, 0.020508, -0.011963, 0.915527, 2.195122, -0.975610, -0.243902, 33.141762
6453483, 0.018555, -0.017090, 0.917236, 2.256098, -1.097561, -0.060976, 33.047646
6455117, 0.015381, -0.015869, 0.917480, 2.134146, -1.158537, -0.243902, 33.094704
6456751, 0.023193, -0.020996, 0.922607, 2.134146, -1.036585, -0.243902, 33.094704
6458384, 0.026611, -0.014160, 0.913574, 2.256098, -1.097561, -0.304878, 33.094704
6460007, 0.013428, -0.018799, 0.917236, 2.256098, -1.036585, -0.121951, 33.141762
6461641, 0.020996, -0.017334, 0.918701, 2.195122, -0.853659, -0.243902, 33.094704
6463274, 0.014648, -0.007080, 0.919189, 2.134146, -0.731707, -0.304878, 33.141762
6464908, 0.023193, -0.010742, 0.908203, 2.134146, -0.792683, -0.060976, 33.094704
6466541, 0.024170, -0.018799, 0.912354, 2.195122, -1.097561, -0.243902, 33.141762
6468174, 0.019775, -0.013184, 0.916260, 2.317073, -0.975610, -0.182927, 33.094704
6469808, 0.019287, -0.020996, 0.913818, 2.073171, -0.975610, -0.243902, 33.141762
6471441, 0.013428, -0.018799, 0.920410, 2.073171, -1.341463, -0.243902, 33.094704
6473075, 0.016602, -0.009033, 0.918457, 2.256098, -1.097561, -0.243902, 33.141762
6474708, 0.024170, -0.015625, 0.919678, 2.195122, -0.914634, -0.060976, 33.094704
6476341, 0.020752, -0.017090, 0.911865, 2.134146, -1.036585, -0.182927, 33.141762
6477975, 0.011475, -0.015869, 0.918701, 2.012195, -0.914634, -0.304878, 33.094704
6479615, 0.017578, -0.021240, 0.924072, 2.012195, -0.975610, -0.182927, 33.047646
6481248, 0.020508, -0.016846, 0.917236, 2.134146, -1.036585, -0.121951, 33.188824
6482882, 0.025879, -0.016846, 0.915771, 2.256098, -1.219512, -0.182927, 33.141762
6484516, 0.024170, -0.020752, 0.919434, 2.195122, -1.036585, -0.182927, 33.141762
6486149, 0.020752, -0.012939, 0.911621, 2.256098, -1.036585, -0.182927, 33.094704
6487782, 0.019531, -0.012695, 0.911133, 2.195122, -1.219512, -0.365854, 33.000587
6489416, 0.023926, -0.020020, 0.914795, 2.195122, -1.158537, -0.243902, 33.094704
6491049, 0.012939, -0.016113, 0.920898, 2.256098, -1.036585, -0.060976, 33.141762
6492683, 0.018066, -0.020020, 0.915771, 2.073171, -0.914634, -0.182927, 33.094704
6494316, 0.021729, -0.015381, 0.919434, 2.073171, -1.036585, -0.304878, 33.141762
6495949, 0.020020, -0.015869, 0.917480, 2.012195, -0.792683, -0.243902, 33.188824
6497583, 0.023438, -0.015137, 0.917236, 2.195122, -0.975610, -0.182927, 33.141762
6499216, 0.017578, -0.018799, 0.919922, 2.134146, -1.158537, -0.182927, 33.188824
6500850, 0.015869, -0.020264, 0.921143, 2.195122, -1.158537, -0.060976, 33.047646
6502483, 0.015625, -0.017334, 0.914551, 2.073171, -1.097561, -0.365854, 33.188824
6504117, 0.020508, -0.016602, 0.914795, 2.073171, -1.036585, -0.243902, 33.047646
6505751, 0.020752, -0.021484, 0.916260, 2.256098, -0.853659, -0.121951, 33.094704
6507384, 0.022949, -0.015625, 0.911865, 2.317073, -1.036585, -0.121951, 33.047646
6509007, 0.020020, -0.017578, 0.915527, 2.134146, -1.097561, -0.243902, 33.000587
6510641, 0.023438, -0.012939, 0.917236, 2.317073, -1.219512, -0.182927, 33.235882
6512274, 0.020508, -0.022705, 0.921143, 2.195122, -1.219512, -0.243902, 33.188824
6513908, 0.023926, -0.017334, 0.911133, 2.134146, -0.792683, -0.304878, 33.141762
6515541, 0.015869, -0.018555, 0.916260, 2.134146, -1.097561, -0.121951, 33.141762
6517174, 0.018311, -0.017578, 0.913574, 2.195122, -1.158537, -0.243902, 33.094704
