=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2026.06.19 19:11:05 =~=~=~=~=~=~=~=~=~=~=~=
timeInstance,gyroX,gyroY,gyroZ,accX,accY,accZ,temp
144057524,-4.939024,0.487805,-0.853659,0.031738,-0.002441,0.506836,31.635881
144058566,-4.939024,0.670732,-0.914634,0.034912,-0.000244,0.505615,31.541763
144059612,-5.000000,0.853659,-1.158537,0.036621,-0.003906,0.508057,31.682940
144060649,-5.000000,0.853659,-1.097561,0.041016,-0.002441,0.513428,31.588821
144061687,-4.939024,0.548781,-1.097561,0.036621,-0.003174,0.505615,31.588821
144062724,-4.939024,0.548781,-1.036585,0.036133,0.000488,0.508545,31.541763
144063757,-4.817073,0.731707,-1.036585,0.035400,-0.003174,0.507080,31.635881
144064801,-4.817073,0.792683,-1.097561,0.037354,-0.004150,0.504639,31.635881
144065838,-4.817073,0.853659,-1.158537,0.037354,-0.000732,0.513916,31.682940
144066867,-5.000000,0.609756,-1.097561,0.037354,0.001953,0.512939,31.588821
144067900,-4.939024,0.609756,-1.097561,0.034668,0.002197,0.510254,31.682940
144068961,-4.939024,0.731707,-1.280488,0.038086,-0.003906,0.507812,31.635881
144070050,-4.939024,0.609756,-1.097561,0.030762,-0.003662,0.510742,31.541763
144071117,-5.000000,0.670732,-0.914634,0.034668,-0.007080,0.522705,31.682940
144072156,-5.060976,0.853659,-0.731707,0.036621,-0.003662,0.519287,31.682940
144073188,-4.878049,0.853659,-0.792683,0.035645,-0.000732,0.517578,31.588821
144074216,-4.878049,0.609756,-0.914634,0.042969,0.001221,0.509766,31.635881
144075241,-4.817073,0.609756,-1.097561,0.038086,0.001465,0.510986,31.635881
144076272,-4.756098,0.670732,-1.097561,0.034424,-0.006348,0.501953,31.635881
144077299,-4.756098,0.853659,-1.036585,0.034668,-0.003906,0.510254,31.635881
144078331,-4.878049,0.670732,-0.975610,0.037354,-0.000244,0.511719,31.588821
144079353,-5.060976,0.487805,-0.975610,0.032959,-0.007324,0.502686,31.588821
144080400,-4.817073,0.609756,-1.158537,0.040527,-0.007812,0.503906,31.588821
144081482,-4.817073,0.792683,-1.158537,0.039795,-0.005859,0.515625,31.588821
144082548,-4.939024,0.609756,-1.158537,0.031738,-0.001709,0.516113,31.635881
144083603,-4.817073,0.609756,-1.097561,0.036865,-0.002441,0.515625,31.588821
144084651,-4.817073,0.853659,-0.853659,0.034424,-0.008057,0.513184,31.588821
144085688,-4.756098,0.853659,-1.036585,0.028809,-0.003662,0.511963,31.682940
144086727,-4.878049,0.914634,-1.097561,0.033936,-0.006348,0.512939,31.541763
144087755,-4.878049,0.975610,-1.158537,0.035156,-0.001465,0.507568,31.635881
144088793,-4.817073,0.853659,-1.280488,0.036865,-0.003174,0.516113,31.635881
144089823,-4.878049,0.792683,-0.914634,0.032471,-0.002930,0.512207,31.682940
144090859,-4.695122,0.670732,-0.670732,0.036621,-0.001221,0.518555,31.494705
144091889,-4.695122,0.670732,-0.975610,0.039307,-0.001953,0.510010,31.682940
144092927,-4.634146,0.487805,-0.975610,0.033936,0.000000,0.511475,31.588821
144093939,-4.756098,0.426829,-0.914634,0.028320,-0.002441,0.512695,31.588821
144094985,-4.878049,0.609756,-1.097561,0.029053,-0.002441,0.512939,31.635881
144096015,-4.756098,0.731707,-0.792683,0.033691,-0.002441,0.518799,31.635881
144097058,-4.756098,0.731707,-0.731707,0.032227,-0.001709,0.520020,31.541763
144098108,-4.817073,0.731707,-0.975610,0.034912,0.003174,0.521240,31.588821
144099147,-4.878049,0.853659,-1.097561,0.033447,0.001953,0.511963,31.588821
144100178,-4.878049,1.097561,-1.097561,0.029053,-0.000732,0.509766,31.588821
144101229,-4.939024,0.914634,-1.097561,0.027588,-0.002686,0.507080,31.635881
144102265,-5.000000,0.731707,-1.097561,0.033691,-0.002441,0.515625,31.635881
144103306,-4.817073,0.853659,-1.097561,0.037842,-0.001465,0.508789,31.635881
144104340,-4.817073,0.731707,-1.219512,0.039062,-0.002686,0.509766,31.588821
144105435,-4.817073,0.670732,-1.219512,0.040283,0.002197,0.512695,31.588821
144106506,-4.756098,0.670732,-1.036585,0.035156,-0.002930,0.512695,31.635881
144107567,-4.634146,0.548781,-0.975610,0.040039,-0.003662,0.512207,31.588821
144108620,-4.756098,0.548781,-1.036585,0.034424,-0.003418,0.513184,31.682940
144109660,-4.878049,0.548781,-1.036585,0.036865,-0.005859,0.513428,31.588821
144110705,-5.060976,0.853659,-1.158537,0.038086,-0.004639,0.515381,31.541763
144111739,-5.000000,0.975610,-1.158537,0.036377,0.000000,0.505859,31.541763
144112751,-4.878049,0.853659,-1.036585,0.036133,-0.006348,0.506104,31.635881
144113808,-4.817073,0.731707,-0.914634,0.034668,-0.001953,0.517822,31.541763
144114843,-4.695122,0.426829,-1.036585,0.037109,-0.002930,0.511963,31.682940
144115881,-4.878049,0.548781,-0.975610,0.037109,-0.001709,0.505127,31.588821
144116928,-4.878049,0.670732,-0.853659,0.035400,-0.002686,0.514160,31.682940
144117961,-4.939024,0.792683,-0.914634,0.036377,-0.000488,0.514160,31.635881
144119001,-5.000000,0.731707,-1.036585,0.037842,-0.004883,0.507324,31.541763
144120035,-4.878049,0.487805,-1.097561,0.035889,-0.005127,0.503174,31.541763
144121067,-4.878049,0.609756,-1.036585,0.036621,-0.001709,0.508057,31.588821
144122108,-4.939024,0.731707,-1.097561,0.040283,0.002197,0.506104,31.682940
144123141,-4.878049,0.670732,-1.219512,0.033203,0.001709,0.508545,31.588821
144124179,-4.817073,0.792683,-1.280488,0.038330,-0.002686,0.520752,31.494705
144125220,-4.756098,0.853659,-1.097561,0.038086,-0.003174,0.521729,31.635881
144126262,-4.817073,0.853659,-0.853659,0.034668,-0.003418,0.514648,31.635881
144127315,-4.878049,0.731707,-0.914634,0.035400,0.001953,0.509766,31.588821
144128359,-5.000000,0.792683,-0.975610,0.037598,-0.000732,0.499268,31.682940
144129398,-4.878049,0.853659,-1.158537,0.039062,-0.003662,0.511230,31.588821
144130493,-4.756098,0.609756,-1.219512,0.038818,-0.004395,0.518066,31.635881
144131582,-4.878049,0.487805,-0.975610,0.037109,-0.006348,0.511719,31.682940
144132638,-4.939024,0.731707,-0.853659,0.035156,-0.003418,0.503174,31.588821
144133680,-4.817073,0.792683,-1.097561,0.031738,-0.001709,0.508545,31.682940
144134721,-4.878049,0.975610,-1.158537,0.031494,-0.001465,0.508789,31.635881
144135745,-4.878049,0.792683,-1.097561,0.032227,0.000000,0.511475,31.541763
144136772,-4.878049,0.548781,-1.097561,0.032715,-0.002930,0.509766,31.635881
144137800,-4.939024,0.609756,-1.097561,0.026855,-0.003906,0.512451,31.541763
144138843,-4.878049,0.792683,-1.036585,0.032471,-0.007324,0.510986,31.588821
144139869,-4.878049,0.731707,-1.036585,0.039307,-0.002441,0.513916,31.588821
144140912,-4.878049,0.792683,-1.158537,0.037354,-0.000244,0.505859,31.682940
144141936,-4.939024,0.670732,-1.219512,0.037354,-0.000977,0.512207,31.635881
144142977,-4.878049,0.731707,-1.036585,0.038574,-0.003906,0.509521,31.541763
144144022,-4.939024,0.548781,-1.036585,0.036865,-0.004639,0.509033,31.635881
144145083,-4.817073,0.609756,-1.097561,0.034912,-0.000732,0.510498,31.588821
144146116,-4.817073,0.853659,-1.097561,0.033691,-0.007080,0.510010,31.682940
144147158,-4.756098,0.914634,-0.975610,0.034912,-0.009277,0.508057,31.682940
144148186,-4.817073,0.792683,-0.975610,0.038818,-0.004395,0.512207,31.541763
144149229,-4.939024,0.548781,-1.219512,0.033203,-0.002686,0.507812,31.635881
144150326,-5.060976,0.548781,-1.036585,0.038818,-0.002686,0.509033,31.588821
144151414,-5.000000,0.609756,-0.914634,0.039551,0.003418,0.507324,31.588821
144152467,-4.939024,0.731707,-0.853659,0.034912,-0.001709,0.511719,31.682940
144153532,-4.878049,0.853659,-1.097561,0.034668,-0.002197,0.511475,31.635881
144154599,-4.817073,0.792683,-1.097561,0.029541,-0.004395,0.511475,31.588821
144155649,-4.817073,0.731707,-0.853659,0.032227,-0.005127,0.509766,31.588821
144156688,-4.695122,0.548781,-0.914634,0.034424,0.000244,0.511963,31.730000
144157729,-4.695122,0.853659,-1.036585,0.032715,-0.003418,0.510254,31.635881
144158771,-4.817073,0.975610,-1.158537,0.032471,-0.005615,0.508789,31.635881
144159831,-4.756098,0.670732,-1.097561,0.034424,-0.004150,0.508057,31.588821
144160866,-4.939024,0.609756,-1.036585,0.038330,-0.003906,0.508301,31.682940
144161909,-4.939024,0.853659,-0.975610,0.038086,0.000732,0.507812,31.588821
144162983,-4.939024,0.609756,-0.853659,0.039307,-0.004150,0.512695,31.635881
144164057,-5.000000,0.609756,-0.914634,0.038086,-0.006348,0.513428,31.588821
144165107,-5.000000,0.853659,-1.158537,0.034180,-0.004395,0.513428,31.588821
144166159,-5.060976,0.914634,-1.097561,0.035156,0.000732,0.512695,31.588821
144167195,-4.939024,0.670732,-0.975610,0.033447,-0.000732,0.510254,31.541763
144168226,-4.939024,0.426829,-0.914634,0.031494,-0.005615,0.504883,31.635881
144169263,-5.000000,0.609756,-0.975610,0.034668,-0.003174,0.501953,31.635881
144170293,-4.939024,0.731707,-1.097561,0.040527,-0.003906,0.510254,31.588821
144171340,-4.939024,0.670732,-1.097561,0.038574,0.000244,0.511963,31.588821
144172381,-5.000000,0.670732,-1.158537,0.036377,-0.004150,0.509521,31.682940
144173418,-5.000000,0.792683,-1.036585,0.039795,-0.002197,0.513916,31.588821
144174457,-5.000000,0.914634,-1.097561,0.036133,-0.002441,0.517578,31.588821
144175500,-5.000000,0.853659,-0.975610,0.033936,0.002441,0.517822,31.541763
144176545,-4.939024,0.609756,-1.097561,0.039795,0.000244,0.506836,31.682940
144177585,-4.878049,0.609756,-1.036585,0.039551,-0.003662,0.512695,31.588821
144178630,-5.060976,0.731707,-0.914634,0.034668,-0.003174,0.514893,31.588821
144179672,-5.060976,0.731707,-1.036585,0.031982,-0.001221,0.509766,31.541763
144180696,-4.878049,0.731707,-1.036585,0.038818,-0.003174,0.518311,31.541763
144181739,-4.817073,0.609756,-0.975610,0.039795,-0.001465,0.517822,31.635881
144182777,-4.756098,0.609756,-1.097561,0.041748,-0.001465,0.511475,31.635881
144183810,-4.939024,0.914634,-0.975610,0.036621,0.003418,0.519531,31.588821
144184847,-5.000000,1.036585,-0.975610,0.040527,-0.002686,0.515625,31.588821
144185878,-5.060976,1.036585,-1.097561,0.034180,-0.000732,0.511230,31.588821
144186925,-4.939024,0.914634,-0.975610,0.032227,-0.002686,0.511963,31.635881
144187977,-4.817073,0.731707,-0.975610,0.039062,-0.000244,0.515381,31.635881
144189065,-4.878049,0.609756,-1.036585,0.036621,0.001221,0.517090,31.682940
144190130,-4.878049,0.548781,-0.975610,0.040039,0.006592,0.514648,31.588821
144191182,-5.000000,0.426829,-0.914634,0.039307,0.000244,0.516357,31.635881
144192218,-5.000000,0.670732,-0.975610,0.038086,-0.004883,0.518311,31.635881
144193246,-4.939024,0.792683,-1.036585,0.034668,-0.003906,0.517578,31.635881
144194281,-4.878049,0.731707,-1.036585,0.034668,0.000732,0.521973,31.635881
144195314,-4.878049,0.914634,-1.158537,0.033203,-0.000977,0.518311,31.588821
144196344,-4.756098,0.853659,-1.097561,0.034912,-0.002441,0.509277,31.588821
144197387,-4.817073,0.670732,-1.097561,0.036865,-0.002930,0.502930,31.588821
144198434,-4.939024,0.792683,-1.036585,0.032471,0.000000,0.511719,31.588821
144199461,-5.060976,0.792683,-1.097561,0.036621,-0.001953,0.516357,31.635881
144200507,-4.939024,0.853659,-1.097561,0.039551,-0.000977,0.512207,31.541763
144201558,-5.000000,0.670732,-0.792683,0.036133,-0.001953,0.512207,31.588821
144202602,-4.817073,0.731707,-0.853659,0.034424,-0.002930,0.505371,31.588821
144203668,-4.878049,0.853659,-1.341463,0.037109,0.002930,0.507812,31.635881
144204761,-5.000000,0.792683,-1.341463,0.034912,0.002686,0.513184,31.635881
144205817,-4.939024,0.731707,-1.158537,0.040039,-0.003174,0.511719,31.682940
144206877,-4.878049,0.731707,-1.097561,0.042725,-0.004639,0.512451,31.682940
144207920,-4.817073,0.670732,-1.036585,0.032715,-0.004639,0.511475,31.541763
144208961,-4.878049,0.853659,-1.097561,0.032471,-0.002930,0.513428,31.635881
144210005,-4.878049,0.731707,-0.975610,0.031250,0.002197,0.515137,31.635881
144211042,-4.878049,0.609756,-1.097561,0.037109,-0.000977,0.518311,31.588821
144212080,-4.939024,0.670732,-0.914634,0.039551,0.002441,0.523438,31.588821
144213169,-4.817073,0.792683,-0.609756,0.036133,0.002686,0.516602,31.635881
144214228,-4.756098,0.731707,-0.853659,0.035400,-0.000244,0.513916,31.635881
144215265,-4.756098,0.670732,-1.219512,0.041260,0.000244,0.506592,31.541763
144216303,-4.817073,0.609756,-1.036585,0.034424,-0.000732,0.513916,31.682940
144217330,-4.817073,0.792683,-0.975610,0.034424,-0.003906,0.510742,31.588821
144218377,-4.817073,0.853659,-1.097561,0.036133,-0.000488,0.515625,31.588821
144219412,-4.817073,0.792683,-0.975610,0.036621,0.001709,0.511230,31.588821
144220458,-4.878049,0.853659,-1.036585,0.033936,-0.003418,0.509033,31.635881
144221494,-4.817073,0.853659,-1.036585,0.033447,-0.001465,0.507568,31.635881
144222543,-4.878049,1.036585,-0.914634,0.034912,0.002441,0.513428,31.588821
144223579,-4.878049,0.853659,-0.914634,0.036133,-0.000244,0.513428,31.682940
144224626,-4.878049,0.670732,-1.219512,0.035889,-0.002930,0.503662,31.588821
144225659,-4.817073,0.548781,-1.341463,0.036133,0.000977,0.509277,31.730000
144226710,-4.817073,0.792683,-1.158537,0.031738,-0.000732,0.511475,31.541763
144227733,-4.695122,0.792683,-1.097561,0.032227,0.003662,0.507080,31.541763
144228771,-4.451220,0.792683,-1.036585,0.033447,0.000488,0.512451,31.541763
144229802,-4.817073,0.792683,-0.975610,0.032227,-0.001221,0.510498,31.588821
144230833,-5.000000,0.853659,-1.036585,0.036621,-0.001709,0.516602,31.588821
144231857,-5.060976,0.792683,-0.975610,0.037842,-0.002686,0.511963,31.588821
144232894,-4.939024,0.670732,-0.914634,0.040039,-0.002686,0.523926,31.588821
144233926,-4.878049,0.792683,-1.158537,0.033936,0.000000,0.518311,31.635881
144234946,-4.939024,0.853659,-1.158537,0.030273,-0.000244,0.513672,31.635881
144235984,-4.939024,0.792683,-1.097561,0.036865,0.000732,0.519531,31.541763
144237033,-5.000000,0.792683,-1.158537,0.035156,-0.004883,0.517090,31.588821
144238063,-5.000000,0.792683,-1.097561,0.031738,-0.009277,0.517090,31.588821
144239107,-4.939024,0.670732,-0.914634,0.035400,-0.008057,0.510742,31.588821
144240146,-4.817073,0.731707,-1.097561,0.036621,-0.011475,0.511963,31.635881
144241193,-4.756098,0.792683,-1.097561,0.035156,-0.003906,0.514893,31.635881
144242223,-4.695122,0.487805,-1.097561,0.037354,-0.000244,0.509766,31.635881
144243263,-4.878049,0.792683,-1.158537,0.031738,-0.002930,0.516602,31.541763
144244290,-4.878049,0.792683,-1.158537,0.036621,0.003174,0.523926,31.494705
144245329,-4.939024,0.670732,-1.036585,0.036865,-0.000488,0.506592,31.682940
144246379,-4.939024,0.426829,-1.158537,0.036133,-0.001953,0.507568,31.588821
144247428,-4.817073,0.609756,-1.036585,0.034668,-0.006592,0.510010,31.494705
144248463,-4.878049,0.853659,-0.975610,0.040771,-0.004395,0.507324,31.635881
144249510,-4.878049,0.670732,-0.975610,0.035400,-0.003418,0.512207,31.541763
144250554,-5.000000,0.609756,-1.158537,0.036133,-0.003174,0.511719,31.682940
144251596,-5.060976,0.792683,-1.341463,0.034180,-0.002686,0.514893,31.588821
144252647,-4.756098,0.670732,-1.158537,0.033936,-0.006348,0.514160,31.635881
144253693,-4.695122,0.609756,-0.975610,0.032715,0.002441,0.505615,31.635881
144254719,-4.939024,0.548781,-0.731707,0.030762,0.001465,0.508301,31.635881
144255753,-5.060976,0.487805,-0.853659,0.034912,0.000488,0.512207,31.635881
144256781,-5.060976,0.609756,-0.914634,0.036621,-0.000244,0.511719,31.494705
144257815,-4.939024,0.609756,-0.914634,0.035400,-0.001709,0.515137,31.588821
144258844,-4.939024,0.609756,-0.975610,0.031250,-0.003906,0.515869,31.588821
144259882,-4.878049,0.609756,-0.914634,0.035645,-0.004150,0.516602,31.682940
144260929,-4.939024,0.670732,-1.158537,0.034180,0.000000,0.519775,31.541763
144261950,-4.939024,0.670732,-1.158537,0.033691,-0.001465,0.518066,31.635881
144262988,-4.939024,0.670732,-1.036585,0.035889,-0.001221,0.506592,31.541763
144264023,-5.000000,0.731707,-1.097561,0.031982,-0.001221,0.508789,31.588821
144265058,-4.878049,0.731707,-1.219512,0.034424,0.000977,0.515137,31.588821
144266102,-4.817073,0.609756,-1.158537,0.034912,-0.001709,0.501709,31.588821
144267142,-4.878049,0.670732,-0.914634,0.034180,-0.004883,0.501709,31.541763
144268184,-4.878049,0.853659,-0.914634,0.034424,-0.005615,0.511475,31.635881
144269212,-4.817073,0.853659,-0.792683,0.033936,-0.002441,0.509033,31.635881
144270253,-4.939024,0.792683,-0.853659,0.038574,-0.003906,0.509521,31.635881
144271283,-4.878049,0.731707,-1.097561,0.036133,0.000977,0.513916,31.588821
144272321,-4.878049,0.731707,-1.036585,0.038574,-0.000977,0.514893,31.494705
144273349,-4.939024,0.548781,-0.975610,0.035156,0.001709,0.512939,31.494705
144274395,-4.817073,0.426829,-1.219512,0.031494,-0.000977,0.511963,31.588821
144275431,-4.817073,0.731707,-1.219512,0.034424,-0.002686,0.520508,31.541763
144276479,-4.817073,0.731707,-1.036585,0.034180,-0.002441,0.519043,31.635881
144277517,-4.756098,0.792683,-1.036585,0.034668,-0.000488,0.508301,31.588821
144278562,-4.756098,0.670732,-0.975610,0.041016,-0.003906,0.504639,31.588821
144279594,-4.878049,0.487805,-0.975610,0.036133,-0.000977,0.507812,31.588821
144280691,-5.000000,0.609756,-1.158537,0.029053,0.000244,0.511230,31.635881
144281741,-4.939024,0.853659,-1.280488,0.031738,-0.006836,0.520996,31.635881
144282805,-4.939024,0.853659,-1.280488,0.035889,-0.007324,0.524414,31.588821
144283843,-4.939024,0.670732,-1.158537,0.036865,0.000488,0.517334,31.588821
144284878,-4.939024,0.548781,-1.036585,0.035889,-0.001953,0.511475,31.682940
144285916,-4.939024,0.609756,-1.036585,0.036377,0.002686,0.508057,31.635881
144286955,-4.817073,0.426829,-1.097561,0.031738,0.000000,0.511475,31.635881
144287980,-4.939024,0.487805,-0.975610,0.029785,-0.002441,0.509766,31.635881
144289024,-4.939024,0.792683,-0.914634,0.030518,-0.002686,0.508301,31.588821
144290062,-4.878049,0.914634,-1.097561,0.037109,-0.006348,0.514160,31.588821
144291113,-4.817073,0.914634,-1.097561,0.040527,-0.003174,0.520020,31.588821
144292152,-4.756098,0.487805,-1.097561,0.036133,-0.005127,0.509521,31.635881
144293179,-4.878049,0.548781,-1.036585,0.031006,-0.002441,0.508301,31.635881
144294210,-4.817073,0.853659,-1.097561,0.033936,0.000000,0.510742,31.541763
144295219,-4.817073,0.914634,-0.975610,0.038574,0.000000,0.512451,31.541763
144296238,-4.878049,0.731707,-0.975610,0.041016,-0.000977,0.516357,31.541763
144297263,-4.817073,0.670732,-1.036585,0.035889,-0.000977,0.517578,31.682940
144298293,-4.878049,0.792683,-1.036585,0.034180,0.000488,0.519775,31.682940
144299318,-4.939024,0.853659,-1.097561,0.039551,0.000000,0.509521,31.494705
144300331,-5.000000,0.670732,-1.097561,0.036133,0.000488,0.513184,31.588821
144301356,-4.878049,0.670732,-1.036585,0.035645,0.000488,0.519043,31.682940
144302391,-5.060976,0.548781,-1.219512,0.027832,-0.003662,0.513672,31.588821
144303426,-4.939024,0.670732,-1.036585,0.032227,0.003174,0.509033,31.635881
144304465,-4.939024,0.914634,-0.914634,0.039795,0.000732,0.511230,31.541763
144305500,-5.000000,0.914634,-1.219512,0.033203,-0.000977,0.515625,31.541763
144306548,-5.060976,0.731707,-1.341463,0.030762,0.006592,0.511475,31.588821
144307580,-4.939024,0.609756,-1.219512,0.033691,0.000488,0.515381,31.588821
144308625,-4.817073,0.426829,-1.036585,0.036377,-0.001221,0.516602,31.635881
144309676,-4.878049,0.670732,-0.975610,0.038818,-0.003418,0.509521,31.635881
144310711,-4.878049,0.914634,-1.097561,0.039062,-0.004883,0.504883,31.635881
144311815,-5.000000,0.853659,-1.036585,0.038574,-0.003906,0.510742,31.588821
144312871,-4.939024,0.853659,-0.975610,0.034424,-0.005859,0.519531,31.682940
144313919,-4.878049,0.670732,-0.975610,0.036865,-0.002441,0.519531,31.635881
144314956,-4.878049,0.609756,-0.975610,0.034424,-0.001465,0.507568,31.635881
144315995,-4.878049,0.792683,-1.158537,0.037354,-0.002930,0.505371,31.635881
144317030,-4.878049,0.853659,-1.097561,0.036377,-0.004883,0.508057,31.682940
144318086,-4.939024,0.853659,-0.975610,0.036621,-0.007812,0.508057,31.588821
144319166,-4.939024,0.487805,-0.853659,0.034912,-0.004883,0.512939,31.541763
144320226,-4.817073,0.487805,-0.792683,0.036621,-0.002441,0.513672,31.730000
144321266,-4.817073,0.853659,-1.158537,0.036621,-0.006104,0.501709,31.588821
144322321,-4.878049,0.853659,-1.036585,0.032471,-0.001709,0.510742,31.494705
144323350,-4.878049,0.670732,-1.097561,0.037598,-0.002686,0.520752,31.682940
144324394,-5.000000,0.426829,-1.219512,0.038086,-0.001465,0.520020,31.588821
144325425,-4.939024,0.548781,-1.097561,0.038330,-0.004639,0.511719,31.541763
144326472,-4.878049,0.609756,-1.158537,0.039307,-0.006348,0.516846,31.635881
144327508,-4.817073,0.792683,-1.158537,0.035889,-0.004883,0.519043,31.588821
144328553,-4.878049,0.670732,-1.097561,0.038574,-0.001953,0.508789,31.588821
144329591,-5.000000,0.487805,-1.158537,0.035645,-0.002686,0.505859,31.682940
144330643,-4.939024,0.365854,-0.975610,0.038574,-0.002930,0.511963,31.635881
144331685,-4.878049,0.548781,-1.097561,0.031738,-0.000977,0.513916,31.635881
144332726,-4.939024,0.731707,-1.219512,0.033203,-0.001709,0.510742,31.541763
144333763,-4.939024,0.853659,-1.158537,0.038330,0.004395,0.508057,31.588821
144334801,-4.878049,0.853659,-1.036585,0.041992,0.000732,0.514893,31.588821
144335849,-4.695122,0.731707,-0.975610,0.041504,0.002197,0.520996,31.588821
144336904,-4.756098,0.548781,-0.914634,0.038818,0.002197,0.520752,31.541763
144337944,-4.878049,0.731707,-1.036585,0.033203,-0.000244,0.507812,31.635881
144339048,-4.939024,0.853659,-1.036585,0.033447,-0.001953,0.508545,31.682940
144340113,-4.817073,0.731707,-1.097561,0.037598,-0.003662,0.510498,31.682940
144341156,-4.695122,0.670732,-0.975610,0.039795,-0.000977,0.519043,31.541763
144342182,-4.817073,0.731707,-1.219512,0.036133,-0.001953,0.506348,31.635881
144343216,-5.000000,0.609756,-1.219512,0.032959,0.000488,0.512695,31.635881
144344239,-5.121951,0.792683,-0.975610,0.036865,-0.000977,0.512451,31.494705
144345271,-5.000000,0.914634,-1.097561,0.037109,-0.001953,0.511475,31.588821
144346294,-4.939024,0.853659,-1.158537,0.036377,-0.000488,0.515381,31.588821
144347324,-4.878049,0.670732,-1.158537,0.036133,0.000977,0.511475,31.588821
144348347,-4.878049,0.426829,-1.158537,0.035400,-0.004639,0.506592,31.777058
144349384,-4.817073,0.304878,-0.914634,0.035400,-0.000977,0.509766,31.588821
144350417,-4.756098,0.487805,-0.853659,0.033691,-0.000488,0.509277,31.635881
144351455,-4.756098,0.853659,-1.036585,0.036377,0.004150,0.510498,31.635881
144352489,-4.756098,0.731707,-0.914634,0.041016,0.000732,0.514404,31.588821
144353526,-4.817073,0.487805,-0.853659,0.038574,-0.000732,0.511230,31.588821
144354563,-4.878049,0.426829,-0.975610,0.038330,-0.002197,0.500000,31.588821
144355619,-4.817073,0.792683,-0.975610,0.041748,-0.001709,0.502686,31.635881
144356656,-4.756098,0.914634,-0.853659,0.034912,0.000000,0.500977,31.541763
144357688,-4.756098,0.853659,-0.975610,0.030518,-0.006104,0.506104,31.541763
144358724,-4.756098,0.670732,-0.914634,0.031982,-0.004395,0.514160,31.730000
144359762,-4.695122,0.609756,-0.914634,0.033203,0.001709,0.503906,31.588821
144360797,-4.939024,0.731707,-1.097561,0.033936,-0.000244,0.501221,31.588821
144361848,-5.000000,0.731707,-0.853659,0.036133,-0.001709,0.504150,31.682940
144362877,-5.000000,0.853659,-0.731707,0.034180,-0.005859,0.509766,31.541763
144363932,-4.817073,0.609756,-0.853659,0.037598,-0.001221,0.515869,31.635881
144364977,-4.878049,0.487805,-0.975610,0.038574,0.000488,0.511963,31.541763
144366032,-4.878049,0.853659,-1.097561,0.037842,-0.001709,0.503418,31.588821
144367068,-4.817073,1.036585,-1.036585,0.034668,-0.005615,0.506592,31.588821
144368114,-4.939024,0.914634,-0.975610,0.036865,-0.000244,0.512451,31.541763
144369146,-4.939024,0.792683,-1.036585,0.035645,-0.005859,0.506104,31.635881
144370195,-4.878049,0.792683,-0.975610,0.028076,-0.002441,0.504639,31.635881
144371226,-4.939024,0.487805,-1.097561,0.035645,0.002686,0.511230,31.541763
144372252,-4.939024,0.548781,-1.036585,0.039307,0.003418,0.517578,31.588821
144373283,-4.878049,0.609756,-1.036585,0.043945,-0.005859,0.514404,31.588821
144374310,-4.695122,0.731707,-1.219512,0.039062,-0.002197,0.499756,31.682940
144375405,-4.756098,0.609756,-1.341463,0.030518,-0.001465,0.509521,31.541763
144376475,-4.817073,0.426829,-1.158537,0.031494,0.000244,0.512939,31.635881
144377534,-4.817073,0.548781,-1.036585,0.032959,-0.003906,0.517090,31.588821
144378589,-4.939024,0.609756,-1.097561,0.038818,-0.002930,0.515625,31.588821
144379641,-5.000000,0.792683,-1.036585,0.038086,-0.001465,0.506592,31.541763
144380676,-5.000000,0.609756,-0.914634,0.033691,-0.003418,0.510742,31.635881
144381715,-5.000000,0.670732,-0.975610,0.041016,-0.003662,0.519287,31.635881
144382738,-5.000000,0.731707,-1.158537,0.030273,-0.003418,0.513916,31.588821
144383775,-5.000000,0.670732,-1.158537,0.033203,-0.002686,0.515625,31.682940
144384797,-5.060976,0.731707,-0.914634,0.037354,0.000000,0.511719,31.682940
144385822,-5.060976,0.853659,-0.975610,0.031494,-0.000244,0.512695,31.588821
144386851,-5.060976,0.731707,-1.036585,0.028320,-0.001221,0.503662,31.682940
144387892,-5.000000,0.548781,-0.975610,0.036621,-0.001953,0.506348,31.635881
144388917,-4.939024,0.548781,-0.975610,0.039795,-0.000488,0.510010,31.541763
144389954,-4.878049,0.609756,-1.097561,0.039307,-0.002197,0.505127,31.541763
144390983,-4.878049,0.792683,-1.280488,0.036133,0.001465,0.503418,31.588821
144392019,-4.695122,0.792683,-1.219512,0.038574,0.004150,0.514404,31.588821
144393050,-4.756098,0.609756,-1.219512,0.034912,-0.001465,0.513184,31.588821
144394092,-4.939024,0.670732,-1.219512,0.034180,-0.001953,0.512451,31.588821
144395131,-4.878049,0.792683,-0.853659,0.033447,-0.003174,0.511719,31.541763
144396189,-4.817073,0.731707,-0.975610,0.032959,0.000732,0.508545,31.635881
144397246,-4.878049,0.731707,-0.975610,0.033203,-0.000977,0.515381,31.682940
144398285,-4.817073,0.792683,-1.097561,0.029297,-0.000244,0.517578,31.588821
144399328,-4.878049,0.853659,-1.341463,0.031250,0.000000,0.510498,31.588821
144400349,-5.000000,0.792683,-1.280488,0.030029,-0.001953,0.507080,31.588821
144401401,-5.060976,0.731707,-1.097561,0.036133,0.000488,0.511475,31.635881
144402448,-5.121951,0.731707,-1.036585,0.031738,-0.000732,0.511719,31.635881
