2621723, -0.278102189, -0.159854010, -0.082481749
2622250, -0.278102189, -0.159854010, -0.082481749
2622777, -0.278102189, -0.159854010, -0.082481749
2623312, -0.278102189, -0.159854010, -0.082481749
2623838, -0.278102189, -0.159854010, -0.082481749
2624365, -0.278102189, -0.159854010, -0.082481749
2624892, -0.279562056, -0.164233580, -0.083941609
2625419, -0.279562056, -0.164233580, -0.083941609
2625949, -0.279562056, -0.164233580, -0.083941609
2626476, -0.279562056, -0.164233580, -0.083941609
2627003, -0.279562056, -0.164233580, -0.083941609
2627530, -0.279562056, -0.164233580, -0.083941609
2628064, -0.279562056, -0.164233580, -0.083941609
2628591, -0.279562056, -0.164233580, -0.083941609
2629124, -0.279562056, -0.163503647, -0.078832120
2629651, -0.279562056, -0.163503647, -0.078832120
2630185, -0.279562056, -0.163503647, -0.078832120
2630711, -0.279562056, -0.163503647, -0.078832120
2631242, -0.279562056, -0.163503647, -0.078832120
2631768, -0.279562056, -0.163503647, -0.078832120
2632298, -0.279562056, -0.163503647, -0.078832120
2632825, -0.279562056, -0.163503647, -0.078832120
2633352, -0.283211678, -0.163503647, -0.078102186
2633879, -0.283211678, -0.163503647, -0.078102186
2634406, -0.283211678, -0.163503647, -0.078102186
2634933, -0.283211678, -0.163503647, -0.078102186
2635460, -0.283211678, -0.163503647, -0.078102186
2635987, -0.283211678, -0.163503647, -0.078102186
2636514, -0.283211678, -0.163503647, -0.078102186
2637041, -0.283211678, -0.163503647, -0.078102186
2637569, -0.281021893, -0.162773728, -0.081751823
2638096, -0.281021893, -0.162773728, -0.081751823
2638623, -0.281021893, -0.162773728, -0.081751823
2639150, -0.281021893, -0.162773728, -0.081751823
2639678, -0.281021893, -0.162773728, -0.081751823
2640211, -0.281021893, -0.162773728, -0.081751823
2640738, -0.281021893, -0.162773728, -0.081751823
2641264, -0.281021893, -0.162773728, -0.081751823
2641791, -0.279562056, -0.162043795, -0.079562046
2642325, -0.279562056, -0.162043795, -0.079562046
2642853, -0.279562056, -0.162043795, -0.079562046
2643380, -0.279562056, -0.162043795, -0.079562046
2643907, -0.279562056, -0.162043795, -0.079562046
2644433, -0.279562056, -0.162043795, -0.079562046
2644960, -0.279562056, -0.162043795, -0.079562046
2645487, -0.279562056, -0.162043795, -0.079562046
2646014, -0.278102189, -0.162773728, -0.081021897
2646541, -0.278102189, -0.162773728, -0.081021897
2647075, -0.278102189, -0.162773728, -0.081021897
2647602, -0.278102189, -0.162773728, -0.081021897
2648129, -0.278102189, -0.162773728, -0.081021897
2648656, -0.278102189, -0.162773728, -0.081021897
2649189, -0.278102189, -0.162773728, -0.081021897
2649716, -0.278102189, -0.162773728, -0.081021897
2650243, -0.279562056, -0.165693432, -0.075912409
2650770, -0.279562056, -0.165693432, -0.075912409
2651300, -0.279562056, -0.165693432, -0.075912409
2651834, -0.279562056, -0.165693432, -0.075912409
2652361, -0.279562056, -0.165693432, -0.075912409
2652888, -0.279562056, -0.165693432, -0.075912409
2653415, -0.279562056, -0.165693432, -0.075912409
2653942, -0.279562056, -0.165693432, -0.075912409
2654469, -0.280291975, -0.162773728, -0.079562046
2654995, -0.280291975, -0.162773728, -0.079562046
2655522, -0.280291975, -0.162773728, -0.079562046
2656056, -0.280291975, -0.162773728, -0.079562046
