AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MPUTempC,BaroTempC,PressurePa,RelAltM,Us
81,-51,2139,-167,20,-38,38.468,35.700,100629,-940.88,514
72,-39,2138,-167,15,-38,38.471,35.700,100629,-940.88,483
88,-34,2112,-165,18,-38,38.471,35.700,100629,-940.88,477
84,-41,2156,-165,17,-33,38.489,35.700,100629,-940.88,473
90,-32,2118,-165,18,-36,38.462,35.700,100623,-940.37,11177
96,-55,2135,-164,10,-34,38.483,35.700,100623,-940.37,517
77,-53,2118,-178,32,-30,38.451,35.700,100623,-940.37,484
80,-68,2121,-165,12,-29,38.492,35.700,100623,-940.37,477
80,-52,2099,-178,32,-31,38.471,35.700,100623,-940.37,473
72,-67,2138,-162,11,-32,38.456,35.700,100626,-940.63,11173
83,-92,2120,-176,31,-27,38.474,35.700,100626,-940.63,514
55,-88,2145,-169,18,-28,38.480,35.700,100626,-940.63,483
76,-90,2122,-171,23,-33,38.454,35.700,100626,-940.63,476
54,-107,2148,-173,23,-31,38.454,35.700,100626,-940.63,473
74,-113,2112,-167,12,-32,38.459,35.700,100629,-940.88,11177
63,-105,2139,-170,20,-33,38.462,35.700,100629,-940.88,517
66,-86,2129,-165,13,-35,38.489,35.700,100629,-940.88,484
78,-95,2143,-169,20,-34,38.445,35.700,100629,-940.88,477
82,-86,2141,-163,15,-36,38.477,35.700,100629,-940.88,473
70,-83,2131,-170,18,-35,38.459,35.700,100623,-940.37,11173
90,-90,2161,-166,9,-37,38.483,35.700,100623,-940.37,515
82,-74,2135,-163,13,-36,38.459,35.700,100623,-940.37,483
75,-54,2148,-169,18,-31,38.456,35.700,100623,-940.37,477
95,-85,2136,-166,14,-34,38.474,35.700,100623,-940.37,473
87,-69,2107,-168,19,-35,38.465,35.700,100629,-940.88,11177
82,-63,2114,-166,15,-31,38.427,35.700,100629,-940.88,502
69,-66,2135,-169,20,-32,38.486,35.700,100629,-940.88,484
93,-69,2132,-164,13,-33,38.448,35.700,100629,-940.88,477
78,-75,2142,-170,18,-33,38.454,35.700,100629,-940.88,473
78,-79,2138,-165,18,-34,38.448,35.700,100635,-941.40,11173
87,-76,2129,-167,23,-30,38.471,35.700,100635,-941.40,499
77,-75,2116,-169,21,-34,38.471,35.700,100635,-941.40,483
85,-85,2152,-168,22,-32,38.459,35.700,100635,-941.40,477
75,-60,2127,-170,20,-29,38.489,35.700,100635,-941.40,473
69,-89,2124,-169,16,-29,38.456,35.700,100629,-940.88,11177
72,-74,2106,-169,24,-30,38.456,35.700,100629,-940.88,517
55,-67,2132,-167,20,-31,38.451,35.700,100629,-940.88,484
71,-79,2115,-168,14,-31,38.459,35.700,100629,-940.88,477
65,-69,2137,-166,17,-31,38.456,35.700,100629,-940.88,473
72,-71,2121,-167,13,-30,38.421,35.700,100617,-939.86,11173
69,-85,2130,-169,25,-32,38.486,35.700,100617,-939.86,516
58,-86,2122,-165,15,-35,38.468,35.700,100617,-939.86,483
80,-72,2127,-169,18,-31,38.451,35.700,100617,-939.86,477
77,-78,2115,-169,19,-28,38.436,35.700,100617,-939.86,473
87,-81,2124,-167,17,-32,38.445,35.700,100623,-940.37,11177
75,-76,2138,-170,21,-31,38.468,35.700,100623,-940.37,517
71,-68,2130,-171,18,-33,38.501,35.700,100623,-940.37,484
76,-80,2124,-165,15,-32,38.468,35.700,100623,-940.37,477
88,-65,2123,-172,22,-34,38.480,35.700,100623,-940.37,473
76,-77,2107,-165,14,-33,38.483,35.700,100635,-941.40,11173
77,-64,2125,-169,19,-36,38.451,35.700,100635,-941.40,500
69,-84,2134,-169,19,-30,38.454,35.700,100635,-941.40,483
65,-65,2118,-168,15,-33,38.462,35.700,100635,-941.40,477
77,-72,2130,-171,23,-31,38.454,35.700,100635,-941.40,473
80,-60,2122,-167,13,-29,38.465,35.700,100626,-940.63,11177
74,-67,2134,-172,26,-29,38.448,35.700,100626,-940.63,504
76,-84,2131,-167,11,-25,38.454,35.700,100626,-940.63,484
94,-79,2127,-169,24,-27,38.489,35.700,100626,-940.63,477
76,-83,2124,-170,20,-30,38.451,35.700,100626,-940.63,473
77,-87,2143,-163,14,-26,38.489,35.700,100614,-939.60,11172
72,-96,2125,-172,25,-25,38.436,35.700,100614,-939.60,496
78,-80,2114,-166,16,-25,38.456,35.700,100614,-939.60,483
71,-84,2132,-170,26,-26,38.489,35.700,100614,-939.60,477
74,-75,2119,-169,22,-24,38.462,35.700,100614,-939.60,473
72,-73,2125,-166,17,-29,38.412,35.700,100620,-940.12,11177
67,-68,2126,-171,26,-29,38.459,35.700,100620,-940.12,516
77,-90,2121,-166,14,-24,38.483,35.700,100620,-940.12,484
77,-75,2126,-167,18,-27,38.471,35.700,100620,-940.12,477
68,-84,2129,-168,22,-29,38.430,35.700,100620,-940.12,473
75,-75,2149,-168,19,-29,38.451,35.700,100626,-940.63,11173
63,-87,2142,-172,29,-28,38.451,35.700,100626,-940.63,513
65,-93,2128,-163,8,-30,38.468,35.700,100626,-940.63,483
73,-71,2120,-174,22,-33,38.474,35.700,100626,-940.63,477
65,-88,2144,-167,14,-33,38.448,35.700,100626,-940.63,473
84,-86,2115,-172,23,-36,38.477,35.700,100626,-940.63,11177
61,-72,2146,-165,10,-37,38.439,35.700,100626,-940.63,517
68,-73,2135,-169,18,-35,38.459,35.700,100626,-940.63,484
74,-74,2109,-166,14,-39,38.492,35.700,100626,-940.63,477
73,-79,2148,-169,18,-36,38.454,35.700,100626,-940.63,473
87,-60,2118,-170,18,-33,38.442,35.700,100635,-941.40,11172
77,-74,2134,-166,14,-35,38.492,35.700,100635,-941.40,513
77,-64,2153,-165,5,-37,38.456,35.700,100635,-941.40,483
63,-75,2161,-176,30,-33,38.454,35.700,100635,-941.40,477
97,-63,2132,-165,9,-36,38.480,35.700,100635,-941.40,473
87,-86,2118,-176,32,-33,38.454,35.700,100629,-940.88,11176
98,-83,2129,-162,11,-35,38.477,35.700,100629,-940.88,502
80,-87,2142,-176,29,-38,38.471,35.700,100629,-940.88,484
90,-92,2108,-165,15,-30,38.468,35.700,100629,-940.88,477
65,-85,2137,-175,25,-32,38.477,35.700,100629,-940.88,473
79,-85,2137,-165,11,-32,38.465,35.700,100620,-940.12,11173
89,-85,2116,-173,26,-33,38.456,35.700,100620,-940.12,500
77,-78,2145,-165,12,-29,38.456,35.700,100620,-940.12,483
82,-81,2130,-170,22,-30,38.436,35.700,100620,-940.12,477
74,-75,2129,-168,20,-34,38.451,35.700,100620,-940.12,473
72,-86,2136,-171,22,-33,38.465,35.700,100623,-940.37,11177
64,-81,2137,-165,17,-37,38.471,35.700,100623,-940.37,515
81,-85,2119,-168,20,-33,38.462,35.700,100623,-940.37,484
80,-76,2134,-167,21,-34,38.474,35.700,100623,-940.37,477
74,-87,2125,-167,16,-34,38.456,35.700,100623,-940.37,473
73,-81,2118,-166,17,-32,38.433,35.700,100635,-941.40,11173
71,-62,2142,-171,19,-35,38.471,35.700,100635,-941.40,507
79,-84,2117,-168,10,-34,38.451,35.700,100635,-941.40,483
78,-74,2138,-170,25,-32,38.468,35.700,100635,-941.40,477
71,-73,2137,-167,15,-35,38.430,35.700,100635,-941.40,473
77,-63,2140,-173,22,-36,38.480,35.700,100635,-941.40,11177
78,-62,2141,-170,13,-31,38.448,35.700,100635,-941.40,517
78,-77,2124,-168,16,-35,38.456,35.700,100635,-941.40,484
70,-78,2128,-172,20,-35,38.442,35.700,100635,-941.40,477
70,-82,2113,-167,17,-35,38.495,35.700,100635,-941.40,473
75,-93,2126,-171,21,-35,38.462,35.700,100623,-940.37,11173
81,-75,2150,-170,22,-33,38.442,35.700,100623,-940.37,514
81,-85,2129,-173,20,-36,38.448,35.700,100623,-940.37,483
77,-80,2131,-167,17,-35,38.448,35.700,100623,-940.37,477
70,-84,2120,-170,15,-36,38.424,35.700,100623,-940.37,473
69,-67,2125,-170,14,-38,38.474,35.700,100626,-940.63,11176
80,-72,2100,-169,19,-33,38.474,35.700,100626,-940.63,501
76,-80,2137,-171,22,-31,38.462,35.700,100626,-940.63,484
77,-74,2137,-170,17,-29,38.448,35.700,100626,-940.63,477
72,-66,2130,-167,16,-33,38.462,35.700,100626,-940.63,473
81,-67,2139,-169,19,-33,38.451,35.600,100617,-939.86,11173
95,-90,2107,-170,15,-31,38.424,35.600,100617,-939.86,500
95,-76,2128,-169,17,-29,38.474,35.600,100617,-939.86,483
82,-89,2128,-169,15,-31,38.474,35.600,100617,-939.86,477
67,-73,2140,-171,22,-32,38.468,35.600,100617,-939.86,473
80,-68,2126,-168,14,-29,38.462,35.600,100626,-940.63,11177
82,-82,2148,-171,19,-30,38.465,35.600,100626,-940.63,503
71,-72,2144,-168,14,-31,38.477,35.600,100626,-940.63,484
64,-77,2147,-169,20,-33,38.456,35.600,100626,-940.63,477
81,-83,2129,-167,17,-32,38.492,35.600,100626,-940.63,473
91,-69,2140,-170,21,-32,38.480,35.600,100629,-940.88,11173
61,-61,2139,-167,14,-32,38.486,35.600,100629,-940.88,514
74,-74,2120,-169,19,-30,38.459,35.600,100629,-940.88,483
82,-79,2125,-167,16,-37,38.448,35.600,100629,-940.88,477
61,-67,2146,-168,20,-31,38.462,35.600,100629,-940.88,473
77,-75,2130,-169,15,-32,38.486,35.700,100626,-940.63,11177
82,-84,2121,-169,14,-34,38.456,35.700,100626,-940.63,517
80,-100,2125,-170,19,-35,38.468,35.700,100626,-940.63,484
66,-80,2101,-169,18,-31,38.462,35.700,100626,-940.63,477
86,-79,2136,-169,18,-34,38.456,35.700,100626,-940.63,473
82,-65,2121,-168,18,-33,38.465,35.700,100635,-941.40,11172
69,-80,2125,-167,16,-31,38.459,35.700,100635,-941.40,512
61,-74,2145,-171,19,-29,38.486,35.700,100635,-941.40,483
81,-76,2122,-170,16,-30,38.465,35.700,100635,-941.40,477
67,-67,2152,-172,22,-34,38.462,35.700,100635,-941.40,473
78,-82,2124,-164,19,-33,38.474,35.700,100635,-941.40,11177
79,-73,2140,-168,21,-35,38.448,35.700,100635,-941.40,502
62,-79,2137,-167,18,-35,38.459,35.700,100635,-941.40,484
79,-70,2131,-167,14,-32,38.459,35.700,100635,-941.40,477
82,-68,2141,-170,21,-29,38.454,35.700,100635,-941.40,473
81,-73,2124,-172,17,-32,38.489,35.600,100629,-940.88,11173
69,-80,2126,-171,19,-25,38.465,35.600,100629,-940.88,515
76,-78,2157,-169,13,-29,38.483,35.600,100629,-940.88,483
67,-93,2105,-170,16,-33,38.459,35.600,100629,-940.88,477
69,-85,2126,-170,19,-33,38.504,35.600,100629,-940.88,473
90,-82,2125,-170,18,-32,38.474,35.600,100617,-939.86,11177
76,-77,2115,-169,15,-34,38.468,35.600,100617,-939.86,502
89,-78,2122,-169,16,-32,38.501,35.600,100617,-939.86,484
93,-82,2130,-164,14,-31,38.465,35.600,100617,-939.86,476
82,-73,2111,-165,22,-36,38.462,35.600,100617,-939.86,473
72,-77,2152,-166,6,-30,38.430,35.600,100626,-940.63,11172
69,-77,2126,-175,33,-31,38.456,35.600,100626,-940.63,498
74,-58,2135,-164,11,-36,38.456,35.600,100626,-940.63,482
74,-55,2103,-176,38,-33,38.480,35.600,100626,-940.63,477
70,-70,2154,-152,-9,-31,38.465,35.600,100626,-940.63,473
71,-73,2095,-182,39,-35,38.465,35.600,100623,-940.37,11177
68,-72,2125,-158,3,-30,38.451,35.600,100623,-940.37,516
68,-97,2127,-184,39,-34,38.468,35.600,100623,-940.37,484
73,-83,2133,-162,6,-30,38.492,35.600,100623,-940.37,477
76,-86,2098,-176,24,-33,38.468,35.600,100623,-940.37,473
70,-100,2111,-164,14,-35,38.462,35.700,100629,-940.88,11173
84,-89,2125,-168,24,-30,38.442,35.700,100629,-940.88,515
83,-91,2108,-168,14,-32,38.436,35.700,100629,-940.88,483
81,-88,2136,-167,16,-30,38.439,35.700,100629,-940.88,477
73,-81,2120,-170,22,-35,38.465,35.700,100629,-940.88,473
97,-72,2122,-163,13,-31,38.474,35.700,100632,-941.14,11177
83,-86,2134,-173,26,-33,38.456,35.700,100632,-941.14,516
92,-68,2128,-162,6,-32,38.468,35.700,100632,-941.14,484
85,-78,2121,-175,22,-32,38.474,35.700,100632,-941.14,477
73,-58,2131,-168,14,-33,38.462,35.700,100632,-941.14,473
78,-73,2120,-168,19,-30,38.462,35.700,100629,-940.88,11173
72,-82,2142,-170,22,-27,38.474,35.700,100629,-940.88,508
84,-79,2134,-167,16,-30,38.468,35.700,100629,-940.88,483
77,-89,2138,-173,23,-31,38.448,35.700,100629,-940.88,477
81,-79,2153,-167,14,-31,38.468,35.700,100629,-940.88,473
76,-100,2111,-172,19,-36,38.480,35.700,100635,-941.40,11177
52,-88,2139,-169,19,-33,38.454,35.700,100635,-941.40,519
76,-76,2110,-168,22,-33,38.454,35.700,100635,-941.40,484
62,-81,2112,-171,17,-29,38.442,35.700,100635,-941.40,477
68,-78,2133,-170,20,-32,38.468,35.700,100635,-941.40,473
66,-75,2120,-168,15,-30,38.468,35.600,100623,-940.37,11173
66,-62,2104,-171,21,-31,38.480,35.600,100623,-940.37,499
74,-89,2139,-166,12,-30,38.442,35.600,100623,-940.37,483
69,-75,2131,-172,21,-32,38.459,35.600,100623,-940.37,477
77,-98,2132,-166,16,-28,38.468,35.600,100623,-940.37,473
73,-78,2124,-168,16,-33,38.454,35.700,100629,-940.88,11177
77,-93,2167,-171,14,-36,38.471,35.700,100629,-940.88,517
88,-86,2120,-171,17,-38,38.439,35.700,100629,-940.88,484
86,-80,2120,-171,18,-36,38.442,35.700,100629,-940.88,477
72,-62,2141,-172,19,-38,38.456,35.700,100629,-940.88,473
90,-54,2133,-172,17,-35,38.474,35.600,100626,-940.63,11173
87,-52,2144,-166,16,-35,38.477,35.600,100626,-940.63,512
81,-71,2118,-170,19,-33,38.477,35.600,100626,-940.63,483
82,-57,2144,-167,18,-31,38.459,35.600,100626,-940.63,477
79,-77,2140,-171,19,-30,38.439,35.600,100626,-940.63,473
85,-60,2137,-169,17,-28,38.462,35.600,100623,-940.37,11176
84,-69,2118,-167,23,-27,38.474,35.600,100623,-940.37,517
80,-93,2137,-173,25,-33,38.471,35.600,100623,-940.37,484
75,-91,2142,-166,16,-29,38.448,35.600,100623,-940.37,477
67,-91,2119,-172,22,-31,38.489,35.600,100623,-940.37,473
79,-101,2123,-166,19,-30,38.430,35.600,100626,-940.63,11173
73,-92,2145,-169,21,-33,38.456,35.600,100626,-940.63,515
77,-100,2135,-169,22,-29,38.433,35.600,100626,-940.63,483
74,-87,2138,-167,16,-34,38.489,35.600,100626,-940.63,477
64,-94,2129,-170,22,-32,38.465,35.600,100626,-940.63,473
78,-83,2151,-164,12,-31,38.436,35.600,100620,-940.12,11177
76,-85,2150,-170,19,-41,38.483,35.600,100620,-940.12,503
71,-82,2131,-164,9,-33,38.462,35.600,100620,-940.12,484
78,-77,2121,-167,14,-32,38.471,35.600,100620,-940.12,477
91,-64,2145,-168,9,-34,38.468,35.600,100620,-940.12,473
103,-68,2134,-170,19,-33,38.445,35.600,100623,-940.37,11173
80,-76,2128,-165,18,-30,38.459,35.600,100623,-940.37,499
90,-66,2110,-167,22,-36,38.451,35.600,100623,-940.37,483
77,-63,2136,-167,14,-28,38.442,35.600,100623,-940.37,477
70,-71,2116,-170,22,-32,38.462,35.600,100623,-940.37,473
78,-67,2135,-170,20,-32,38.454,35.600,100623,-940.37,11177
83,-68,2126,-168,19,-26,38.456,35.600,100623,-940.37,503
82,-88,2124,-173,21,-32,38.448,35.600,100623,-940.37,484
75,-79,2112,-174,24,-27,38.468,35.600,100623,-940.37,477
78,-82,2144,-171,15,-30,38.459,35.600,100623,-940.37,473
76,-78,2101,-174,28,-34,38.433,35.600,100620,-940.12,11172
76,-77,2142,-163,5,-31,38.471,35.600,100620,-940.12,498
81,-95,2117,-173,22,-31,38.486,35.600,100620,-940.12,483
65,-84,2157,-167,18,-33,38.468,35.600,100620,-940.12,477
80,-82,2127,-168,20,-35,38.483,35.600,100620,-940.12,473
64,-97,2120,-171,21,-30,38.427,35.600,100623,-940.37,11177
83,-73,2126,-169,20,-28,38.462,35.600,100623,-940.37,503
62,-102,2145,-169,18,-29,38.471,35.600,100623,-940.37,484
63,-84,2125,-167,13,-34,38.465,35.600,100623,-940.37,477
74,-76,2146,-174,30,-34,38.468,35.600,100623,-940.37,473
90,-74,2123,-165,16,-32,38.456,35.600,100623,-940.37,11172
75,-84,2125,-168,20,-31,38.480,35.600,100623,-940.37,513
84,-101,2124,-167,9,-33,38.456,35.600,100623,-940.37,483
75,-86,2131,-175,26,-33,38.456,35.600,100623,-940.37,476
79,-74,2127,-169,11,-37,38.465,35.600,100623,-940.37,473
85,-58,2133,-171,22,-36,38.418,35.600,100629,-940.88,11177
87,-83,2110,-169,19,-28,38.465,35.600,100629,-940.88,516
78,-65,2133,-174,21,-36,38.498,35.600,100629,-940.88,484
78,-72,2133,-167,15,-32,38.504,35.600,100629,-940.88,477
74,-83,2118,-173,26,-32,38.477,35.600,100629,-940.88,473
67,-65,2135,-167,15,-29,38.454,35.600,100626,-940.63,11173
73,-71,2109,-172,26,-26,38.462,35.600,100626,-940.63,500
72,-74,2124,-168,13,-32,38.489,35.600,100626,-940.63,483
67,-73,2135,-169,24,-32,38.471,35.600,100626,-940.63,477
68,-79,2136,-167,11,-32,38.471,35.600,100626,-940.63,473
94,-86,2126,-170,20,-35,38.474,35.600,100617,-939.86,11177
70,-87,2128,-169,15,-29,38.474,35.600,100617,-939.86,502
68,-80,2128,-169,19,-36,38.480,35.600,100617,-939.86,484
80,-68,2110,-166,17,-33,38.483,35.600,100617,-939.86,477
75,-78,2129,-172,15,-33,38.451,35.600,100617,-939.86,473
76,-83,2135,-170,21,-30,38.492,35.600,100629,-940.88,11173
75,-80,2141,-173,22,-33,38.480,35.600,100629,-940.88,499
66,-83,2130,-169,18,-34,38.468,35.600,100629,-940.88,483
83,-76,2107,-171,19,-32,38.454,35.600,100629,-940.88,477
79,-81,2154,-168,16,-33,38.465,35.600,100629,-940.88,473
82,-86,2167,-171,17,-32,38.474,35.600,100626,-940.63,11177
85,-80,2119,-168,15,-37,38.459,35.600,100626,-940.63,513
81,-64,2103,-169,17,-34,38.465,35.600,100626,-940.63,484
67,-67,2131,-163,11,-34,38.483,35.600,100626,-940.63,477
70,-64,2113,-167,9,-37,38.471,35.600,100626,-940.63,473
89,-79,2161,-174,28,-32,38.462,35.600,100635,-941.40,11173
85,-65,2150,-170,15,-33,38.471,35.600,100635,-941.40,499
84,-65,2146,-171,24,-30,38.468,35.600,100635,-941.40,483
79,-63,2110,-162,5,-31,38.489,35.600,100635,-941.40,477
86,-70,2122,-169,20,-28,38.448,35.600,100635,-941.40,473
89,-81,2126,-170,18,-29,38.445,35.600,100623,-940.37,11177
82,-83,2110,-172,31,-31,38.480,35.600,100623,-940.37,517
69,-85,2098,-172,22,-31,38.468,35.600,100623,-940.37,484
72,-96,2143,-169,22,-28,38.439,35.600,100623,-940.37,477
70,-90,2148,-165,10,-27,38.424,35.600,100623,-940.37,473
85,-92,2100,-177,32,-33,38.448,35.600,100629,-940.88,11173
65,-82,2136,-152,0,-34,38.459,35.600,100629,-940.88,512
68,-91,2111,-180,38,-35,38.445,35.600,100629,-940.88,483
55,-91,2147,-156,-3,-35,38.465,35.600,100629,-940.88,477
84,-77,2121,-172,26,-33,38.436,35.600,100629,-940.88,473
55,-83,2156,-171,16,-34,38.448,35.600,100623,-940.37,11177
90,-69,2110,-172,18,-34,38.462,35.600,100623,-940.37,503
80,-80,2125,-172,29,-34,38.439,35.600,100623,-940.37,484
98,-62,2101,-168,20,-34,38.483,35.600,100623,-940.37,477
77,-86,2151,-170,26,-34,38.454,35.600,100623,-940.37,473
91,-77,2134,-164,14,-32,38.445,35.600,100632,-941.14,11172
89,-71,2128,-168,17,-33,38.442,35.600,100632,-941.14,500
75,-90,2149,-168,23,-33,38.430,35.600,100632,-941.14,483
87,-83,2118,-167,13,-30,38.436,35.600,100632,-941.14,477
93,-88,2119,-172,25,-34,38.471,35.600,100632,-941.14,473
81,-80,2115,-166,17,-30,38.436,35.600,100629,-940.88,11177
76,-77,2119,-171,23,-31,38.483,35.600,100629,-940.88,502
76,-86,2145,-167,15,-27,38.456,35.600,100629,-940.88,484
79,-78,2117,-166,19,-35,38.448,35.600,100629,-940.88,477
65,-82,2140,-169,18,-26,38.436,35.600,100629,-940.88,473
90,-65,2127,-167,15,-30,38.445,35.600,100626,-940.63,11173
70,-81,2101,-169,21,-30,38.451,35.600,100626,-940.63,497
79,-76,2114,-169,17,-31,38.448,35.600,100626,-940.63,483
82,-65,2133,-169,18,-29,38.436,35.600,100626,-940.63,477
79,-58,2101,-170,19,-31,38.445,35.600,100626,-940.63,473
81,-64,2140,-170,15,-32,38.436,35.600,100623,-940.37,11177
74,-76,2118,-172,21,-31,38.442,35.600,100623,-940.37,519
59,-84,2149,-165,9,-30,38.445,35.600,100623,-940.37,484
64,-69,2108,-172,24,-31,38.430,35.600,100623,-940.37,477
70,-72,2131,-168,17,-33,38.456,35.600,100623,-940.37,473
89,-78,2129,-168,17,-31,38.442,35.600,100629,-940.88,11172
67,-86,2130,-170,11,-32,38.406,35.600,100629,-940.88,514
80,-66,2121,-169,16,-28,38.445,35.600,100629,-940.88,483
71,-75,2146,-172,22,-31,38.430,35.600,100629,-940.88,477
72,-68,2127,-169,15,-31,38.442,35.600,100629,-940.88,473
75,-87,2121,-174,19,-35,38.480,35.600,100623,-940.37,11177
81,-83,2117,-168,13,-30,38.398,35.600,100623,-940.37,502
82,-70,2132,-168,15,-33,38.439,35.600,100623,-940.37,484
67,-88,2139,-172,23,-31,38.409,35.600,100623,-940.37,477
85,-77,2120,-169,15,-33,38.445,35.600,100623,-940.37,473
76,-82,2118,-184,39,-36,38.439,35.600,100625,-940.54,11173
86,-86,2141,-161,2,-30,38.436,35.600,100625,-940.54,514
86,-92,2134,-178,31,-33,38.398,35.600,100625,-940.54,483
65,-77,2126,-157,1,-34,38.421,35.600,100625,-940.54,477
80,-84,2122,-175,33,-26,38.439,35.600,100625,-940.54,473
79,-78,2140,-167,14,-31,38.404,35.600,100622,-940.28,11177
81,-75,2128,-172,23,-31,38.427,35.600,100622,-940.28,501
84,-70,2120,-165,14,-29,38.424,35.600,100622,-940.28,484
80,-70,2143,-166,16,-29,38.418,35.600,100622,-940.28,477
83,-75,2147,-178,25,-31,38.456,35.600,100622,-940.28,473
69,-74,2133,-166,12,-32,38.427,35.600,100619,-940.03,11172
79,-74,2117,-179,31,-33,38.404,35.600,100619,-940.03,500
75,-73,2141,-163,12,-29,38.409,35.600,100619,-940.03,483
84,-77,2128,-172,23,-27,38.442,35.600,100619,-940.03,477
57,-81,2154,-170,21,-29,38.415,35.600,100619,-940.03,473
80,-74,2120,-173,24,-34,38.424,35.600,100628,-940.80,11177
60,-91,2163,-167,14,-31,38.445,35.600,100628,-940.80,501
78,-82,2119,-179,34,-38,38.421,35.600,100628,-940.80,484
64,-86,2130,-165,15,-35,38.412,35.600,100628,-940.80,477
85,-89,2121,-174,30,-33,38.433,35.600,100628,-940.80,473
68,-83,2156,-157,-1,-33,38.424,35.600,100619,-940.03,11173
65,-70,2124,-177,33,-37,38.404,35.600,100619,-940.03,496
50,-97,2135,-166,10,-35,38.412,35.600,100619,-940.03,483
84,-79,2126,-176,30,-40,38.415,35.600,100619,-940.03,477
56,-78,2131,-164,10,-35,38.395,35.600,100619,-940.03,473
81,-77,2113,-172,21,-37,38.401,35.600,100616,-939.77,11176
63,-78,2154,-169,9,-32,38.401,35.600,100616,-939.77,521
86,-71,2121,-174,18,-37,38.404,35.600,100616,-939.77,484
83,-87,2126,-173,26,-36,38.398,35.600,100616,-939.77,477
88,-53,2124,-158,2,-34,38.406,35.600,100616,-939.77,473
85,-67,2132,-175,36,-38,38.395,35.600,100622,-940.28,11173
89,-60,2084,-162,2,-30,38.409,35.600,100622,-940.28,498
83,-61,2093,-175,39,-29,38.371,35.600,100622,-940.28,482
81,-54,2128,-165,17,-27,38.395,35.600,100622,-940.28,477
83,-60,2112,-171,17,-24,38.409,35.600,100622,-940.28,473
60,-78,2146,-173,22,-27,38.389,35.600,100625,-940.54,11177
77,-86,2116,-170,22,-33,38.374,35.600,100625,-940.54,516
46,-98,2141,-180,36,-31,38.389,35.600,100625,-940.54,484
79,-66,2137,-158,7,-25,38.389,35.600,100625,-940.54,477
71,-94,2122,-178,28,-27,38.395,35.600,100625,-940.54,473
63,-94,2151,-160,10,-29,38.386,35.600,100619,-940.03,11173
60,-108,2125,-177,31,-33,38.404,35.600,100619,-940.03,499
73,-92,2153,-162,6,-30,38.401,35.600,100619,-940.03,483
84,-86,2100,-177,24,-32,38.401,35.600,100619,-940.03,477
60,-90,2153,-159,4,-33,38.371,35.600,100619,-940.03,473
82,-76,2113,-174,17,-34,38.430,35.600,100619,-940.03,11176
71,-74,2149,-157,4,-35,38.392,35.600,100619,-940.03,516
80,-61,2104,-173,19,-34,38.398,35.600,100619,-940.03,484
56,-77,2125,-168,20,-32,38.362,35.600,100619,-940.03,477
89,-59,2122,-164,13,-30,38.368,35.600,100619,-940.03,473
65,-72,2120,-175,24,-36,38.383,35.600,100628,-940.80,11173
76,-56,2097,-162,11,-35,38.404,35.600,100628,-940.80,513
62,-62,2121,-175,25,-30,38.404,35.600,100628,-940.80,483
65,-73,2124,-164,7,-30,38.398,35.600,100628,-940.80,477
73,-66,2129,-173,26,-33,38.404,35.600,100628,-940.80,473
68,-74,2118,-166,15,-34,38.392,35.600,100628,-940.80,11177
77,-80,2137,-171,21,-35,38.401,35.600,100628,-940.80,517
81,-78,2147,-168,14,-33,38.368,35.600,100628,-940.80,484
67,-76,2137,-170,25,-32,38.404,35.600,100628,-940.80,477
76,-73,2147,-168,15,-28,38.389,35.600,100628,-940.80,473
69,-83,2113,-171,22,-35,38.415,35.600,100622,-940.28,11173
71,-77,2149,-168,20,-34,38.380,35.600,100622,-940.28,513
70,-94,2119,-171,26,-33,38.368,35.600,100622,-940.28,483
83,-73,2129,-167,15,-32,38.371,35.600,100622,-940.28,477
81,-96,2120,-170,18,-31,38.392,35.600,100622,-940.28,473
73,-94,2120,-168,14,-32,38.386,35.600,100637,-941.57,11177
83,-79,2120,-172,21,-34,38.395,35.600,100637,-941.57,516
67,-74,2134,-169,23,-30,38.380,35.600,100637,-941.57,484
54,-84,2132,-167,17,-33,38.365,35.600,100637,-941.57,477
73,-72,2131,-168,22,-32,38.398,35.600,100637,-941.57,473
73,-84,2152,-165,12,-31,38.389,35.600,100628,-940.80,11173
58,-83,2135,-173,21,-32,38.380,35.600,100628,-940.80,508
70,-80,2157,-166,15,-29,38.409,35.600,100628,-940.80,483
89,-79,2125,-174,23,-32,38.386,35.600,100628,-940.80,477
71,-73,2130,-167,12,-31,38.398,35.600,100628,-940.80,473
81,-64,2133,-170,18,-32,38.368,35.600,100622,-940.28,11176
79,-71,2122,-167,13,-34,38.371,35.600,100622,-940.28,503
77,-65,2135,-172,23,-29,38.389,35.600,100622,-940.28,484
81,-84,2134,-170,15,-34,38.386,35.600,100622,-940.28,477
85,-66,2130,-166,11,-31,38.395,35.600,100622,-940.28,473
67,-81,2113,-168,24,-31,38.383,35.600,100616,-939.77,11173
68,-75,2142,-163,17,-33,38.365,35.600,100616,-939.77,514
82,-66,2127,-168,20,-34,38.383,35.600,100616,-939.77,483
71,-75,2143,-167,18,-30,38.380,35.600,100616,-939.77,477
88,-66,2131,-168,13,-32,38.398,35.600,100616,-939.77,473
78,-94,2123,-171,20,-33,38.386,35.600,100625,-940.54,11176
80,-75,2112,-166,18,-26,38.365,35.600,100625,-940.54,516
76,-87,2161,-170,17,-29,38.354,35.600,100625,-940.54,484
