1064.365,-56.503819,-253.664124,6.946565,0.628906,0.179199,-1.056396,0.151095,-0.250365,-0.075182
1067.434,-127.557251,-234.916031,-1.29771,0.642334,0.224609,-1.102051,0.149635,-0.246715,-0.081022
1071.142,-207.297714,-222.167938,-6.549618,0.66748,0.333008,-1.140137,0.145255,-0.246715,-0.088321
1078.011,-300.351135,-207.480911,-10.900764,0.618652,0.435547,-1.130859,0.140146,-0.243796,-0.09927
1082.440,-399.740448,-189.618317,-13.862596,0.609863,0.499023,-1.171387,0.140146,-0.237226,-0.109489
1085.571,-497.480927,-171.541992,-17.12977,0.618164,0.56543,-1.213135,0.137226,-0.229927,-0.120438
1089.892,-500.274811,-150.748093,-19.419847,0.621582,0.627441,-1.193604,0.136496,-0.221898,-0.135036
1098.833,-500.274811,-132.610687,-22.625954,0.623779,0.659424,-1.185791,0.132117,-0.212409,-0.150365
1102.178,-500.274811,-112.091606,-26.106871,0.616211,0.687256,-1.14209,0.128467,-0.2,-0.168613
1105.254,-500.274811,-92.931297,-29.603054,0.610352,0.723633,-1.108887,0.127737,-0.180292,-0.182482
1114.124,-500.274811,-72.732826,-33.603054,0.558594,0.737793,-1.029785,0.122628,-0.162774,-0.19781
1117.145,-500.274811,-48.900764,-37.709923,0.571045,0.733154,-0.98999,0.122628,-0.143066,-0.212409
1120.017,-500.274811,-27.557251,-43.068703,0.532471,0.702637,-0.901855,0.120438,-0.118248,-0.227007
1127.917,-500.274811,-5.312977,-45.419846,0.566895,0.762939,-0.814941,0.118978,-0.091241,-0.236496
1132.249,-500.274811,6.717557,-50.015266,0.461182,0.684814,-0.571289,0.121898,-0.065693,-0.250365
1135.180,-500.274811,18.656488,-51.068703,0.538086,0.732666,-0.48291,0.118248,-0.039416,-0.256204
1139.878,-500.274811,16.351145,-52.412212,0.50415,0.799805,-0.377686,0.120438,-0.013869,-0.261314
1148.091,-500.274811,19.954199,-50.030533,0.499756,0.838867,-0.303955,0.120438,0.018248,-0.264964
1150.951,-500.274811,23.12977,-50.9771,0.569336,0.851074,-0.312744,0.116788,0.047445,-0.265693
1154.503,-500.274811,22.564886,-52.503819,0.501221,0.835205,-0.226318,0.118248,0.079562,-0.270803
1165.506,-500.274811,38.152672,-49.526718,0.500244,0.86499,-0.251709,0.117518,0.113139,-0.264964
1168.543,-500.274811,53.099236,-47.312977,0.576416,0.855713,-0.318848,0.118248,0.147445,-0.259124
1171.556,-500.274811,69.908394,-44.580154,0.485352,0.814697,-0.237305,0.121168,0.182482,-0.252555
1176.579,-500.274811,98.595421,-41.801525,0.541992,0.738281,-0.273438,0.121168,0.216058,-0.237956
1183.002,-500.274811,128.320618,-40.64122,0.535156,0.536621,-0.162109,0.123358,0.251095,-0.224088
1186.270,-500.274811,170.946564,-36.671757,0.667236,0.557617,-0.246094,0.126277,0.275912,-0.20365
1189.647,-500.274811,192.900757,-34.946564,0.21167,0.327393,0.199951,0.128467,0.3,-0.184672
1199.149,-500.274811,227.236649,-39.099236,0.789307,0.078125,0.122559,0.132117,0.319708,-0.168613
1202.607,-500.274811,235.587784,-52.534351,0.480713,0.016602,0.632812,0.134307,0.330657,-0.153285
1205.448,-497.43512,237.893127,-61.694656,0.477783,0.147705,0.683838,0.136496,0.343796,-0.142336
1215.901,-355.770996,241.954193,-66.183205,0.351318,0.436523,0.824219,0.137956,0.352555,-0.129927
1220.198,-264.519073,251.786255,-49.862595,0.333984,0.891113,0.887939,0.138686,0.359854,-0.123358
1223.870,-222.977097,247.328247,-18.167938,0.286377,1.167725,1.125,0.140876,0.367153,-0.114599
1230.808,-210.854965,194.732819,16.32061,0.282715,1.097168,1.472412,0.141606,0.369343,-0.106569
1233.857,-218.122131,186.854965,36.625954,0.453369,0.908447,1.135742,0.144526,0.370073,-0.105109
1236.711,-240.030533,159.404587,47.29771,0.215088,0.708252,1.41626,0.146715,0.370803,-0.09854
1239.842,-262.671753,141.92366,53.770992,0.461426,0.564453,1.216064,0.148175,0.374453,-0.091241
1248.705,-286.244263,123.832062,59.190838,0.232666,0.541016,1.410889,0.154015,0.375182,-0.086131
1251.663,-302.748077,101.007637,63.129772,0.409668,0.423096,1.283447,0.154745,0.381022,-0.078102
1254.431,-304.213745,75.786263,62.854961,0.290771,0.274414,1.414551,0.156934,0.381752,-0.072263
1264.311,-288.167938,56.900764,58.70229,0.363281,0.163574,1.282227,0.159124,0.380292,-0.065693
1267.094,-258.885498,37.267174,49.816795,0.313965,0.051514,1.313721,0.163504,0.381752,-0.057664
1269.665,-220.488556,21.648855,41.29771,0.34082,0.032715,1.223145,0.164234,0.377372,-0.054745
1274.477,-185.114502,8.458015,34.580154,0.353516,0.104248,1.171875,0.165693,0.379562,-0.049635
1280.781,-159.43512,1.068702,32.366413,0.365479,0.179688,1.120605,0.169343,0.380292,-0.047445
1283.854,-141.557251,-6.183206,34.045803,0.348633,0.237549,1.079346,0.166423,0.381022,-0.045255
1288.416,-129.053436,-9.923664,39.206108,0.354248,0.314209,1.025146,0.172263,0.378832,-0.043796
1297.260,-112.977097,-19.954199,39.145039,0.387695,0.19043,1.001709,0.170073,0.379562,-0.041606
1300.039,-96.671753,-18.70229,38.687023,0.361328,0.243652,0.937744,0.171533,0.378832,-0.037956
1304.717,-86.793892,-25.206106,40.076336,0.338867,0.266846,0.909912,0.175182,0.376642,-0.038686
